now,event,power,voltage,current,resistance,temperature,steady-state-count
1080.003,timerEvent,9.88,4.05,2.44,1.660,65.8,0
1082.501,timerEvent,9.84,4.05,2.43,1.667,66.9,0
1085.001,timerEvent,9.93,4.07,2.44,1.668,67.2,0
1087.502,timerEvent,9.93,4.07,2.44,1.668,67.2,0
1090.001,timerEvent,9.91,4.06,2.44,1.664,66.5,0
1092.502,timerEvent,9.88,4.05,2.44,1.660,65.8,0
1095.001,timerEvent,9.84,4.05,2.43,1.667,66.9,0
1097.502,timerEvent,9.93,4.07,2.44,1.668,67.2,0
1100.002,timerEvent,9.93,4.07,2.44,1.668,67.2,0
1102.502,timerEvent,9.93,4.07,2.44,1.668,67.2,0
1105.002,timerEvent,9.93,4.07,2.44,1.668,67.2,0
1107.501,timerEvent,9.93,4.07,2.44,1.668,67.2,0
1110.002,timerEvent,9.93,4.07,2.44,1.668,67.2,0
1112.503,timerEvent,9.93,4.07,2.44,1.668,67.2,0
1115.001,timerEvent,9.93,4.07,2.44,1.668,67.2,0
1117.502,timerEvent,9.91,4.06,2.44,1.664,66.5,0
1120.001,timerEvent,9.84,4.05,2.43,1.667,66.9,0
1122.502,timerEvent,9.93,4.07,2.44,1.668,67.2,0
1125.001,timerEvent,9.93,4.07,2.44,1.668,67.2,0
1127.501,timerEvent,9.93,4.07,2.44,1.668,67.2,0
1130.001,timerEvent,9.93,4.07,2.44,1.668,67.2,0
1132.502,timerEvent,9.93,4.07,2.44,1.668,67.2,0
1135.001,timerEvent,9.93,4.07,2.44,1.668,67.2,0
1137.501,timerEvent,9.93,4.07,2.44,1.668,67.2,0
1140.002,timerEvent,9.93,4.07,2.44,1.668,67.2,0
1142.502,timerEvent,9.93,4.07,2.44,1.668,67.2,0
1145.002,timerEvent,9.93,4.07,2.44,1.668,67.2,0
1147.502,timerEvent,9.93,4.07,2.44,1.668,67.2,0
1150.002,timerEvent,9.93,4.07,2.44,1.668,67.2,0
1152.502,timerEvent,9.93,4.07,2.44,1.668,67.2,0
1155.002,timerEvent,9.93,4.07,2.44,1.668,67.2,0
1157.502,timerEvent,9.93,4.07,2.44,1.668,67.2,0
1160.001,timerEvent,9.93,4.07,2.44,1.668,67.2,0
1162.502,timerEvent,9.93,4.07,2.44,1.668,67.2,0
1165.001,timerEvent,9.93,4.07,2.44,1.668,67.2,0
1167.502,timerEvent,9.93,4.07,2.44,1.668,67.2,0
1170.002,timerEvent,9.93,4.07,2.44,1.668,67.2,0
1172.502,timerEvent,9.93,4.07,2.44,1.668,67.2,0
1175.002,timerEvent,9.93,4.07,2.44,1.668,67.2,0
1177.501,timerEvent,9.93,4.07,2.44,1.668,67.2,0
1180.002,timerEvent,9.93,4.07,2.44,1.668,67.2,0
1182.502,timerEvent,9.93,4.07,2.44,1.668,67.2,0
1185.001,timerEvent,9.93,4.07,2.44,1.668,67.2,0
1187.502,timerEvent,9.93,4.07,2.44,1.668,67.2,0
1190.002,timerEvent,9.93,4.07,2.44,1.668,67.2,0
1192.502,timerEvent,9.93,4.07,2.44,1.668,67.2,0
1195.002,timerEvent,9.93,4.07,2.44,1.668,67.2,0
1197.502,timerEvent,9.93,4.07,2.44,1.668,67.2,0
1200.002,timerEvent,9.91,4.06,2.44,1.664,66.5,0
1202.502,timerEvent,9.84,4.05,2.43,1.667,66.9,0
1205.002,timerEvent,9.93,4.07,2.44,1.668,67.2,0
1207.502,timerEvent,9.91,4.06,2.44,1.664,66.5,0
1210.002,timerEvent,9.84,4.05,2.43,1.667,66.9,0
1212.502,timerEvent,9.93,4.07,2.44,1.668,67.2,0
1215.002,timerEvent,9.93,4.07,2.44,1.668,67.2,0
1217.502,timerEvent,9.91,4.06,2.44,1.664,66.5,0
1220.001,timerEvent,9.84,4.05,2.43,1.667,66.9,0
1222.502,timerEvent,9.91,4.06,2.44,1.664,66.5,0
1225.002,timerEvent,9.84,4.05,2.43,1.667,66.9,0
1227.502,timerEvent,9.91,4.06,2.44,1.664,66.5,1
1230.001,timerEvent,9.84,4.05,2.43,1.667,66.9,0
1232.501,timerEvent,9.91,4.06,2.44,1.664,66.5,0
1235.001,timerEvent,9.84,4.05,2.43,1.667,66.9,0
1237.502,timerEvent,9.93,4.07,2.44,1.668,67.2,0
1240.001,timerEvent,9.93,4.07,2.44,1.668,67.2,0
1242.501,timerEvent,9.93,4.07,2.44,1.668,67.2,0
1245.002,timerEvent,9.93,4.07,2.44,1.668,67.2,0
1247.502,timerEvent,9.93,4.07,2.44,1.668,67.2,0
1250.001,timerEvent,9.93,4.07,2.44,1.668,67.2,0
1252.502,timerEvent,9.93,4.07,2.44,1.668,67.2,0
1255.002,timerEvent,9.93,4.07,2.44,1.668,67.2,0
1257.500,timerEvent,9.91,4.06,2.44,1.664,66.5,0
1260.001,timerEvent,9.84,4.05,2.43,1.667,66.9,0
1262.502,timerEvent,9.93,4.07,2.44,1.668,67.2,0
1265.001,timerEvent,9.93,4.07,2.44,1.668,67.2,0
1267.502,timerEvent,9.93,4.07,2.44,1.668,67.2,0
1270.001,timerEvent,9.93,4.07,2.44,1.668,67.2,0
1272.501,timerEvent,9.89,4.07,2.43,1.675,68.3,0
1275.002,timerEvent,9.96,4.08,2.44,1.672,67.9,0
1277.501,timerEvent,9.89,4.07,2.43,1.675,68.3,0
1280.002,timerEvent,9.96,4.08,2.44,1.672,67.9,0
1282.501,timerEvent,9.93,4.07,2.44,1.668,67.2,0
1285.001,timerEvent,9.93,4.07,2.44,1.668,67.2,0
1287.501,timerEvent,9.87,4.06,2.43,1.671,67.6,0
1290.002,timerEvent,9.89,4.07,2.43,1.675,68.3,0
1292.502,timerEvent,9.96,4.08,2.44,1.672,67.9,0
1295.002,timerEvent,9.87,4.06,2.43,1.671,67.6,0
1297.502,timerEvent,9.87,4.06,2.43,1.671,67.6,0
1300.002,timerEvent,9.89,4.07,2.43,1.675,68.3,0
1302.502,timerEvent,9.96,4.08,2.44,1.672,67.9,0
1305.001,timerEvent,9.89,4.07,2.43,1.675,68.3,0
1307.502,timerEvent,9.96,4.08,2.44,1.672,67.9,0
1310.001,timerEvent,9.89,4.07,2.43,1.675,68.3,0
1312.502,timerEvent,9.96,4.08,2.44,1.672,67.9,0
1315.001,timerEvent,9.89,4.07,2.43,1.675,68.3,0
1317.502,timerEvent,9.96,4.08,2.44,1.672,67.9,0
1320.002,timerEvent,9.89,4.07,2.43,1.675,68.3,0
1322.502,timerEvent,9.96,4.08,2.44,1.672,67.9,0
1325.002,timerEvent,9.89,4.07,2.43,1.675,68.3,0
1327.502,timerEvent,9.96,4.08,2.44,1.672,67.9,0
1330.002,timerEvent,9.89,4.07,2.43,1.675,68.3,0
1332.501,timerEvent,9.96,4.08,2.44,1.672,67.9,0
1335.002,timerEvent,9.89,4.07,2.43,1.675,68.3,0
1337.502,timerEvent,9.96,4.08,2.44,1.672,67.9,0
1340.002,timerEvent,9.87,4.06,2.43,1.671,67.6,0
1342.502,timerEvent,9.89,4.07,2.43,1.675,68.3,0
1345.002,timerEvent,9.96,4.08,2.44,1.672,67.9,0
1347.502,timerEvent,9.89,4.07,2.43,1.675,68.3,0
1350.002,timerEvent,9.96,4.08,2.44,1.672,67.9,0
1352.502,timerEvent,9.89,4.07,2.43,1.675,68.3,0
1355.002,timerEvent,9.96,4.08,2.44,1.672,67.9,0
1357.502,timerEvent,9.89,4.07,2.43,1.675,68.3,0
1360.002,timerEvent,9.96,4.08,2.44,1.672,67.9,0
1362.502,timerEvent,9.89,4.07,2.43,1.675,68.3,0
1365.002,timerEvent,9.96,4.08,2.44,1.672,67.9,0
1367.502,timerEvent,9.89,4.07,2.43,1.675,68.3,0
1370.002,timerEvent,9.96,4.08,2.44,1.672,67.9,0
1372.502,timerEvent,9.89,4.07,2.43,1.675,68.3,0
1375.001,timerEvent,9.96,4.08,2.44,1.672,67.9,0
1377.501,timerEvent,9.89,4.07,2.43,1.675,68.3,0
1380.001,timerEvent,9.96,4.08,2.44,1.672,67.9,0
1382.502,timerEvent,9.89,4.07,2.43,1.675,68.3,0
1385.001,timerEvent,9.96,4.08,2.44,1.672,67.9,0
1387.502,timerEvent,9.89,4.07,2.43,1.675,68.3,0
1390.001,timerEvent,9.96,4.08,2.44,1.672,67.9,0
1392.501,timerEvent,9.89,4.07,2.43,1.675,68.3,0
1395.002,timerEvent,9.96,4.08,2.44,1.672,67.9,0
1397.502,timerEvent,9.89,4.07,2.43,1.675,68.3,0
1400.002,timerEvent,9.96,4.08,2.44,1.672,67.9,0
1402.502,timerEvent,9.89,4.07,2.43,1.675,68.3,0
1405.002,timerEvent,9.96,4.08,2.44,1.672,67.9,0
1407.502,timerEvent,9.89,4.07,2.43,1.675,68.3,0
1410.002,timerEvent,9.96,4.08,2.44,1.672,67.9,0
1412.502,timerEvent,9.89,4.07,2.43,1.675,68.3,0
1415.002,timerEvent,9.96,4.08,2.44,1.672,67.9,0
1417.502,timerEvent,9.89,4.07,2.43,1.675,68.3,0
1420.002,timerEvent,9.96,4.08,2.44,1.672,67.9,0
1422.502,timerEvent,9.89,4.07,2.43,1.675,68.3,0
1425.002,timerEvent,9.96,4.08,2.44,1.672,67.9,0
1427.502,timerEvent,9.87,4.06,2.43,1.671,67.6,0
1430.002,timerEvent,9.89,4.07,2.43,1.675,68.3,0
1432.502,timerEvent,9.96,4.08,2.44,1.672,67.9,0
1435.002,timerEvent,9.89,4.07,2.43,1.675,68.3,0
1437.502,timerEvent,9.96,4.08,2.44,1.672,67.9,0
1440.002,timerEvent,9.89,4.07,2.43,1.675,68.3,0
1442.502,timerEvent,9.96,4.08,2.44,1.672,67.9,0
1445.002,timerEvent,9.89,4.07,2.43,1.675,68.3,0
1447.502,timerEvent,9.96,4.08,2.44,1.672,67.9,0
1450.002,timerEvent,9.89,4.07,2.43,1.675,68.3,0
1452.502,timerEvent,9.96,4.08,2.44,1.672,67.9,0
1455.002,timerEvent,9.89,4.07,2.43,1.675,68.3,0
1457.502,timerEvent,9.96,4.08,2.44,1.672,67.9,0
1460.002,timerEvent,9.89,4.07,2.43,1.675,68.3,0
1462.502,timerEvent,9.96,4.08,2.44,1.672,67.9,0
1465.002,timerEvent,9.89,4.07,2.43,1.675,68.3,0
1467.502,timerEvent,9.96,4.08,2.44,1.672,67.9,0
1470.002,timerEvent,9.89,4.07,2.43,1.675,68.3,0
1472.502,timerEvent,9.96,4.08,2.44,1.672,67.9,0
1475.002,timerEvent,9.89,4.07,2.43,1.675,68.3,0
1477.502,timerEvent,9.96,4.08,2.44,1.672,67.9,0
1480.002,timerEvent,9.89,4.07,2.43,1.675,68.3,0
1482.502,timerEvent,9.96,4.08,2.44,1.672,67.9,0
1485.002,timerEvent,9.89,4.07,2.43,1.675,68.3,0
1487.502,timerEvent,9.96,4.08,2.44,1.672,67.9,0
1490.002,timerEvent,9.87,4.06,2.43,1.671,67.6,0
1492.501,timerEvent,9.89,4.07,2.43,1.675,68.3,0
1495.002,timerEvent,9.96,4.08,2.44,1.672,67.9,0
1497.501,timerEvent,9.87,4.06,2.43,1.671,67.6,0
1500.002,timerEvent,9.89,4.07,2.43,1.675,68.3,0
1502.502,timerEvent,9.96,4.08,2.44,1.672,67.9,0
1505.002,timerEvent,9.87,4.06,2.43,1.671,67.6,0
1507.502,timerEvent,9.89,4.07,2.43,1.675,68.3,0
1510.002,timerEvent,9.96,4.08,2.44,1.672,67.9,0
1512.502,timerEvent,9.89,4.07,2.43,1.675,68.3,0
1515.002,timerEvent,9.91,4.08,2.43,1.679,69.0,0
1517.502,timerEvent,9.96,4.08,2.44,1.672,67.9,0
1520.001,timerEvent,9.89,4.07,2.43,1.675,68.3,0
1522.502,timerEvent,9.96,4.08,2.44,1.672,67.9,0
1525.002,timerEvent,9.89,4.07,2.43,1.675,68.3,0
1527.501,timerEvent,9.96,4.08,2.44,1.672,67.9,0
1530.002,timerEvent,9.89,4.07,2.43,1.675,68.3,0
1532.502,timerEvent,9.96,4.08,2.44,1.672,67.9,0
1535.002,timerEvent,9.89,4.07,2.43,1.675,68.3,0
1537.501,timerEvent,9.91,4.08,2.43,1.679,69.0,0
1540.001,timerEvent,9.96,4.08,2.44,1.672,67.9,0
1542.501,timerEvent,9.89,4.07,2.43,1.675,68.3,0
1545.001,timerEvent,9.91,4.08,2.43,1.679,69.0,0
1547.502,timerEvent,9.91,4.08,2.43,1.679,69.0,0
1550.002,timerEvent,9.96,4.08,2.44,1.672,67.9,0
1552.502,timerEvent,9.89,4.07,2.43,1.675,68.3,0
1555.002,timerEvent,9.91,4.08,2.43,1.679,69.0,0
1557.502,timerEvent,9.91,4.08,2.43,1.679,69.0,0
1560.002,timerEvent,9.96,4.08,2.44,1.672,67.9,0
1562.502,timerEvent,9.89,4.07,2.43,1.675,68.3,0
1565.003,timerEvent,9.91,4.08,2.43,1.679,69.0,0
1567.500,timerEvent,9.91,4.08,2.43,1.679,69.0,0
1570.002,timerEvent,9.91,4.08,2.43,1.679,69.0,0
1572.502,timerEvent,9.91,4.08,2.43,1.679,69.0,0
1575.002,timerEvent,9.91,4.08,2.43,1.679,69.0,0
1577.502,timerEvent,9.91,4.08,2.43,1.679,69.0,0
1580.003,timerEvent,9.91,4.08,2.43,1.679,69.0,0
1582.502,timerEvent,9.91,4.08,2.43,1.679,69.0,0
1585.002,timerEvent,9.91,4.08,2.43,1.679,69.0,0
1587.502,timerEvent,9.91,4.08,2.43,1.679,69.0,0
1590.001,timerEvent,9.91,4.08,2.43,1.679,69.0,0
1592.502,timerEvent,9.91,4.08,2.43,1.679,69.0,0
1595.001,timerEvent,9.91,4.08,2.43,1.679,69.0,0
1597.502,timerEvent,9.91,4.08,2.43,1.679,69.0,0
1600.002,timerEvent,9.91,4.08,2.43,1.679,69.0,0
1602.503,timerEvent,9.91,4.08,2.43,1.679,69.0,0
1605.002,timerEvent,9.91,4.08,2.43,1.679,69.0,0
1607.502,timerEvent,9.91,4.08,2.43,1.679,69.0,0
1610.001,timerEvent,9.91,4.08,2.43,1.679,69.0,0
1612.502,timerEvent,9.91,4.08,2.43,1.679,69.0,0
1615.002,timerEvent,9.91,4.08,2.43,1.679,69.0,0
1617.502,timerEvent,9.91,4.08,2.43,1.679,69.0,0
1620.001,timerEvent,9.91,4.08,2.43,1.679,69.0,0
1622.502,timerEvent,9.91,4.08,2.43,1.679,69.0,0
1625.001,timerEvent,9.91,4.08,2.43,1.679,69.0,0
1627.502,timerEvent,9.91,4.08,2.43,1.679,69.0,0
1630.001,timerEvent,9.91,4.08,2.43,1.679,69.0,0
1632.501,timerEvent,9.91,4.08,2.43,1.679,69.0,0
1635.002,timerEvent,9.91,4.08,2.43,1.679,69.0,0
1637.502,timerEvent,9.91,4.08,2.43,1.679,69.0,0
1640.002,timerEvent,9.91,4.08,2.43,1.679,69.0,0
1642.501,timerEvent,9.91,4.08,2.43,1.679,69.0,0
1645.002,timerEvent,9.91,4.08,2.43,1.679,69.0,0
1647.502,timerEvent,9.91,4.08,2.43,1.679,69.0,0
1650.002,timerEvent,9.91,4.08,2.43,1.679,69.0,0
1652.502,timerEvent,9.91,4.08,2.43,1.679,69.0,0
1655.002,timerEvent,9.91,4.08,2.43,1.679,69.0,0
1657.502,timerEvent,9.91,4.08,2.43,1.679,69.0,0
1660.003,timerEvent,9.91,4.08,2.43,1.679,69.0,0
1662.502,timerEvent,9.91,4.08,2.43,1.679,69.0,0
1665.002,timerEvent,9.91,4.08,2.43,1.679,69.0,0
1667.502,timerEvent,9.91,4.08,2.43,1.679,69.0,1
1670.002,timerEvent,9.91,4.08,2.43,1.679,69.0,2
1672.501,timerEvent,9.91,4.08,2.43,1.679,69.0,3
1675.002,timerEvent,9.91,4.08,2.43,1.679,69.0,4
1677.502,timerEvent,9.91,4.08,2.43,1.679,69.0,5
1680.003,timerEvent,9.91,4.08,2.43,1.679,69.0,6
1682.501,timerEvent,9.91,4.08,2.43,1.679,69.0,7
1685.002,timerEvent,9.91,4.08,2.43,1.679,69.0,8
1687.502,timerEvent,9.91,4.08,2.43,1.679,69.0,9
1687.502,timerEvent,9.91,4.08,2.43,1.679,69.0,9
