now,event,power,voltage,current,resistance,temperature,steady-state-count
1080.002,timerEvent,39.70,9.34,4.25,2.198,157.0,0
1082.502,timerEvent,39.87,9.36,4.26,2.197,156.9,0
1085.002,timerEvent,39.87,9.36,4.26,2.197,156.9,0
1087.501,timerEvent,39.87,9.36,4.26,2.197,156.9,0
1090.002,timerEvent,39.87,9.36,4.26,2.197,156.9,0
1092.502,timerEvent,39.87,9.36,4.26,2.197,156.9,0
1095.002,timerEvent,39.87,9.36,4.26,2.197,156.9,0
1097.502,timerEvent,39.87,9.36,4.26,2.197,156.9,0
1100.001,timerEvent,39.87,9.36,4.26,2.197,156.9,0
1102.502,timerEvent,39.87,9.36,4.26,2.197,156.9,0
1105.002,timerEvent,39.87,9.36,4.26,2.197,156.9,0
1107.502,timerEvent,39.87,9.36,4.26,2.197,156.9,0
1110.002,timerEvent,39.87,9.36,4.26,2.197,156.9,0
1112.502,timerEvent,39.87,9.36,4.26,2.197,156.9,0
1115.002,timerEvent,39.87,9.36,4.26,2.197,156.9,0
1117.502,timerEvent,39.87,9.36,4.26,2.197,156.9,0
1120.002,timerEvent,39.87,9.36,4.26,2.197,156.9,0
1122.501,timerEvent,39.87,9.36,4.26,2.197,156.9,0
1125.002,timerEvent,39.87,9.36,4.26,2.197,156.9,0
1127.501,timerEvent,39.87,9.36,4.26,2.197,156.9,0
1130.002,timerEvent,39.87,9.36,4.26,2.197,156.9,0
1132.501,timerEvent,39.87,9.36,4.26,2.197,156.9,0
1135.002,timerEvent,39.87,9.36,4.26,2.197,156.9,0
1137.502,timerEvent,39.87,9.36,4.26,2.197,156.9,0
1140.002,timerEvent,39.87,9.36,4.26,2.197,156.9,0
1142.502,timerEvent,39.87,9.36,4.26,2.197,156.9,0
1145.001,timerEvent,39.78,9.36,4.25,2.202,157.8,0
1147.501,timerEvent,39.92,9.37,4.26,2.200,157.3,0
1150.001,timerEvent,39.78,9.36,4.25,2.202,157.8,0
1152.502,timerEvent,39.92,9.37,4.26,2.200,157.3,0
1155.002,timerEvent,39.87,9.36,4.26,2.197,156.9,0
1157.502,timerEvent,39.78,9.36,4.25,2.202,157.8,0
1160.001,timerEvent,39.92,9.37,4.26,2.200,157.3,0
1162.502,timerEvent,39.78,9.36,4.25,2.202,157.8,0
1165.002,timerEvent,39.92,9.37,4.26,2.200,157.3,0
1167.502,timerEvent,39.78,9.36,4.25,2.202,157.8,0
1170.002,timerEvent,39.92,9.37,4.26,2.200,157.3,0
1172.501,timerEvent,39.78,9.36,4.25,2.202,157.8,0
1175.002,timerEvent,39.92,9.37,4.26,2.200,157.3,0
1177.502,timerEvent,39.78,9.36,4.25,2.202,157.8,0
1180.002,timerEvent,39.92,9.37,4.26,2.200,157.3,0
1182.502,timerEvent,39.78,9.36,4.25,2.202,157.8,0
1185.001,timerEvent,39.92,9.37,4.26,2.200,157.3,0
1187.501,timerEvent,39.78,9.36,4.25,2.202,157.8,0
1190.001,timerEvent,39.92,9.37,4.26,2.200,157.3,0
1192.502,timerEvent,39.78,9.36,4.25,2.202,157.8,0
1195.002,timerEvent,39.92,9.37,4.26,2.200,157.3,0
1197.502,timerEvent,39.78,9.36,4.25,2.202,157.8,0
1200.002,timerEvent,39.92,9.37,4.26,2.200,157.3,0
1202.502,timerEvent,39.78,9.36,4.25,2.202,157.8,0
1205.002,timerEvent,39.92,9.37,4.26,2.200,157.3,0
1207.502,timerEvent,39.78,9.36,4.25,2.202,157.8,0
1210.002,timerEvent,39.92,9.37,4.26,2.200,157.3,0
1212.502,timerEvent,39.78,9.36,4.25,2.202,157.8,0
1215.002,timerEvent,39.92,9.37,4.26,2.200,157.3,0
1217.502,timerEvent,39.78,9.36,4.25,2.202,157.8,0
1220.001,timerEvent,39.92,9.37,4.26,2.200,157.3,0
1222.502,timerEvent,39.78,9.36,4.25,2.202,157.8,0
1225.001,timerEvent,39.92,9.37,4.26,2.200,157.3,0
1227.502,timerEvent,39.78,9.36,4.25,2.202,157.8,0
1230.002,timerEvent,39.92,9.37,4.26,2.200,157.3,0
1232.501,timerEvent,39.78,9.36,4.25,2.202,157.8,0
1235.000,timerEvent,39.92,9.37,4.26,2.200,157.3,0
1237.502,timerEvent,39.78,9.36,4.25,2.202,157.8,0
1240.002,timerEvent,39.92,9.37,4.26,2.200,157.3,0
1242.502,timerEvent,39.78,9.36,4.25,2.202,157.8,0
1245.002,timerEvent,39.92,9.37,4.26,2.200,157.3,0
1247.502,timerEvent,39.78,9.36,4.25,2.202,157.8,0
1250.002,timerEvent,39.92,9.37,4.26,2.200,157.3,0
1252.502,timerEvent,39.78,9.36,4.25,2.202,157.8,0
1255.002,timerEvent,39.82,9.37,4.25,2.205,158.2,0
1257.502,timerEvent,39.82,9.37,4.25,2.205,158.2,0
1260.002,timerEvent,39.82,9.37,4.25,2.205,158.2,0
1262.501,timerEvent,39.82,9.37,4.25,2.205,158.2,0
1265.002,timerEvent,39.82,9.37,4.25,2.205,158.2,0
1267.502,timerEvent,39.82,9.37,4.25,2.205,158.2,0
1270.002,timerEvent,39.82,9.37,4.25,2.205,158.2,0
1272.503,timerEvent,39.82,9.37,4.25,2.205,158.2,0
1275.003,timerEvent,39.82,9.37,4.25,2.205,158.2,0
1277.502,timerEvent,39.82,9.37,4.25,2.205,158.2,0
1280.003,timerEvent,39.82,9.37,4.25,2.205,158.2,0
1282.502,timerEvent,39.82,9.37,4.25,2.205,158.2,0
1285.002,timerEvent,39.82,9.37,4.25,2.205,158.2,0
1287.502,timerEvent,39.82,9.37,4.25,2.205,158.2,0
1290.002,timerEvent,39.82,9.37,4.25,2.205,158.2,0
1292.502,timerEvent,39.82,9.37,4.25,2.205,158.2,0
1295.001,timerEvent,39.82,9.37,4.25,2.205,158.2,0
1297.502,timerEvent,39.82,9.37,4.25,2.205,158.2,0
1300.002,timerEvent,39.82,9.37,4.25,2.205,158.2,0
1302.502,timerEvent,39.82,9.37,4.25,2.205,158.2,0
1305.002,timerEvent,39.82,9.37,4.25,2.205,158.2,0
1307.502,timerEvent,39.82,9.37,4.25,2.205,158.2,0
1310.001,timerEvent,39.82,9.37,4.25,2.205,158.2,0
1312.502,timerEvent,39.82,9.37,4.25,2.205,158.2,0
1315.002,timerEvent,39.82,9.37,4.25,2.205,158.2,0
1317.502,timerEvent,39.82,9.37,4.25,2.205,158.2,0
1320.002,timerEvent,39.82,9.37,4.25,2.205,158.2,0
1322.501,timerEvent,39.82,9.37,4.25,2.205,158.2,0
1325.002,timerEvent,39.82,9.37,4.25,2.205,158.2,0
1327.502,timerEvent,39.82,9.37,4.25,2.205,158.2,0
1330.002,timerEvent,39.82,9.37,4.25,2.205,158.2,0
1332.502,timerEvent,39.82,9.37,4.25,2.205,158.2,0
1335.002,timerEvent,39.82,9.37,4.25,2.205,158.2,0
1337.503,timerEvent,39.82,9.37,4.25,2.205,158.2,0
1340.000,timerEvent,39.82,9.37,4.25,2.205,158.2,0
1342.502,timerEvent,39.82,9.37,4.25,2.205,158.2,0
1345.002,timerEvent,39.82,9.37,4.25,2.205,158.2,0
1347.502,timerEvent,39.82,9.37,4.25,2.205,158.2,0
1350.002,timerEvent,39.82,9.37,4.25,2.205,158.2,0
1352.501,timerEvent,39.82,9.37,4.25,2.205,158.2,0
1355.001,timerEvent,39.82,9.37,4.25,2.205,158.2,0
1357.502,timerEvent,39.82,9.37,4.25,2.205,158.2,1
1360.002,timerEvent,39.82,9.37,4.25,2.205,158.2,2
1362.501,timerEvent,39.82,9.37,4.25,2.205,158.2,3
1365.002,timerEvent,39.82,9.37,4.25,2.205,158.2,4
1367.502,timerEvent,39.82,9.37,4.25,2.205,158.2,5
1370.001,timerEvent,39.82,9.37,4.25,2.205,158.2,6
1372.502,timerEvent,39.82,9.37,4.25,2.205,158.2,7
1375.002,timerEvent,39.82,9.37,4.25,2.205,158.2,8
1377.502,timerEvent,39.82,9.37,4.25,2.205,158.2,9
1377.502,timerEvent,39.82,9.37,4.25,2.205,158.2,9
