now,event,power,voltage,current,resistance,temperature,stage,raw-voltage,raw-current,steady-state-count,filtered-delta,sample-count,transition-count
500.001,timerEvent,2.503,2.014,1.243,1.62024,76.7,bangBang,2.01,1.25,0,0.000000,193,45
502.001,timerEvent,2.503,2.014,1.243,1.62024,76.7,bangBang,2.01,1.25,0,0.000000,194,45
504.001,timerEvent,2.503,2.014,1.243,1.62024,76.7,bangBang,2.01,1.25,0,0.000000,195,45
506.001,timerEvent,2.503,2.014,1.243,1.62024,76.7,bangBang,2.01,1.25,0,0.000000,196,45
508.002,timerEvent,2.503,2.014,1.243,1.62024,76.7,bangBang,2.01,1.25,0,0.000000,197,45
510.001,timerEvent,2.524,2.014,1.253,1.60727,74.2,bangBang,2.01,1.26,0,0.000000,198,45
512.002,timerEvent,106.112,13.232,8.019,1.65013,82.5,bangBang,13.28,8.02,0,0.000000,199,46
514.002,timerEvent,2.483,2.014,1.233,1.63342,79.3,bangBang,2.01,1.24,0,0.000000,200,47
516.002,timerEvent,2.483,2.014,1.233,1.63342,79.3,bangBang,2.01,1.24,0,0.000000,201,47
518.001,timerEvent,2.503,2.014,1.243,1.62024,76.7,bangBang,2.01,1.25,0,0.000000,202,47
520.002,timerEvent,2.491,2.004,1.243,1.61225,75.2,bangBang,2.00,1.25,0,0.000000,203,47
522.001,timerEvent,2.503,2.014,1.243,1.62024,76.7,bangBang,2.01,1.25,0,0.000000,204,47
524.001,timerEvent,2.503,2.014,1.243,1.62024,76.7,bangBang,2.01,1.25,0,0.000000,205,47
526.001,timerEvent,2.503,2.014,1.243,1.62024,76.7,bangBang,2.01,1.25,0,0.000000,206,47
528.001,timerEvent,2.503,2.014,1.243,1.62024,76.7,bangBang,2.01,1.25,0,0.000000,207,47
530.002,timerEvent,2.503,2.014,1.243,1.62024,76.7,bangBang,2.01,1.25,0,0.000000,208,47
532.001,timerEvent,2.503,2.014,1.243,1.62024,76.7,bangBang,2.01,1.25,0,0.000000,209,47
534.001,timerEvent,2.503,2.014,1.243,1.62024,76.7,bangBang,2.01,1.25,0,0.000000,210,47
536.001,timerEvent,2.491,2.004,1.243,1.61225,75.2,bangBang,2.00,1.25,0,0.000000,211,47
538.001,timerEvent,2.524,2.014,1.253,1.60727,74.2,bangBang,2.01,1.26,0,0.000000,212,47
540.001,timerEvent,106.112,13.232,8.019,1.65013,82.5,bangBang,13.28,8.02,0,0.000000,213,48
542.001,timerEvent,2.483,2.014,1.233,1.63342,79.3,bangBang,2.01,1.24,0,0.000000,214,49
544.002,timerEvent,2.483,2.014,1.233,1.63342,79.3,bangBang,2.01,1.24,0,0.000000,215,49
546.002,timerEvent,2.503,2.014,1.243,1.62024,76.7,bangBang,2.01,1.25,0,0.000000,216,49
548.002,timerEvent,2.503,2.014,1.243,1.62024,76.7,bangBang,2.01,1.25,0,0.000000,217,49
550.001,timerEvent,2.503,2.014,1.243,1.62024,76.7,bangBang,2.01,1.25,0,0.000000,218,49
552.001,timerEvent,2.503,2.014,1.243,1.62024,76.7,bangBang,2.01,1.25,0,0.000000,219,49
554.001,timerEvent,2.503,2.014,1.243,1.62024,76.7,bangBang,2.01,1.25,0,0.000000,220,49
556.001,timerEvent,2.503,2.014,1.243,1.62024,76.7,bangBang,2.01,1.25,0,0.000000,221,49
558.001,timerEvent,2.503,2.014,1.243,1.62024,76.7,bangBang,2.01,1.25,0,0.000000,222,49
560.001,timerEvent,2.503,2.014,1.243,1.62024,76.7,bangBang,2.01,1.25,0,0.000000,223,49
562.002,timerEvent,2.503,2.014,1.243,1.62024,76.7,bangBang,2.01,1.25,0,0.000000,224,49
564.001,timerEvent,2.503,2.014,1.243,1.62024,76.7,bangBang,2.01,1.25,0,0.000000,225,49
566.001,timerEvent,2.524,2.014,1.253,1.60727,74.2,bangBang,2.01,1.26,0,0.000000,226,49
568.001,timerEvent,105.635,13.173,8.019,1.64272,81.0,bangBang,13.22,8.02,0,0.000000,227,50
570.001,timerEvent,2.483,2.014,1.233,1.63342,79.3,bangBang,2.01,1.24,0,0.000000,228,51
572.001,timerEvent,2.483,2.014,1.233,1.63342,79.3,bangBang,2.01,1.24,0,0.000000,229,51
574.002,timerEvent,2.503,2.014,1.243,1.62024,76.7,bangBang,2.01,1.25,0,0.000000,230,51
576.002,timerEvent,2.503,2.014,1.243,1.62024,76.7,bangBang,2.01,1.25,0,0.000000,231,51
578.001,timerEvent,2.503,2.014,1.243,1.62024,76.7,bangBang,2.01,1.25,0,0.000000,232,51
580.001,timerEvent,2.503,2.014,1.243,1.62024,76.7,bangBang,2.01,1.25,0,0.000000,233,51
582.002,timerEvent,2.503,2.014,1.243,1.62024,76.7,bangBang,2.01,1.25,0,0.000000,234,51
584.002,timerEvent,2.503,2.014,1.243,1.62024,76.7,bangBang,2.01,1.25,0,0.000000,235,51
586.001,timerEvent,2.503,2.014,1.243,1.62024,76.7,bangBang,2.01,1.25,0,0.000000,236,51
588.001,timerEvent,2.524,2.014,1.253,1.60727,74.2,bangBang,2.01,1.26,0,0.000000,237,51
590.001,timerEvent,106.112,13.232,8.019,1.65013,82.5,bangBang,13.28,8.02,0,0.000000,238,52
592.001,timerEvent,2.483,2.014,1.233,1.63342,79.3,bangBang,2.01,1.24,0,0.000000,239,53
594.002,timerEvent,2.483,2.014,1.233,1.63342,79.3,bangBang,2.01,1.24,0,0.000000,240,53
596.001,timerEvent,2.503,2.014,1.243,1.62024,76.7,bangBang,2.01,1.25,0,0.000000,241,53
598.001,timerEvent,2.503,2.014,1.243,1.62024,76.7,bangBang,2.01,1.25,0,0.000000,242,53
600.002,timerEvent,2.503,2.014,1.243,1.62024,76.7,bangBang,2.01,1.25,0,0.000000,243,53
602.002,timerEvent,2.503,2.014,1.243,1.62024,76.7,bangBang,2.01,1.25,0,0.000000,244,53
604.001,timerEvent,2.503,2.014,1.243,1.62024,76.7,bangBang,2.01,1.25,0,0.000000,245,53
606.002,timerEvent,2.503,2.014,1.243,1.62024,76.7,bangBang,2.01,1.25,0,0.000000,246,53
608.002,timerEvent,2.503,2.014,1.243,1.62024,76.7,bangBang,2.01,1.25,0,0.000000,247,53
610.002,timerEvent,2.503,2.014,1.243,1.62024,76.7,bangBang,2.01,1.25,0,0.000000,248,53
612.001,timerEvent,2.503,2.014,1.243,1.62024,76.7,bangBang,2.01,1.25,0,0.000000,249,53
614.002,timerEvent,2.503,2.014,1.243,1.62024,76.7,bangBang,2.01,1.25,0,0.000000,250,53
616.001,timerEvent,2.524,2.014,1.253,1.60727,74.2,bangBang,2.01,1.26,0,0.000000,251,53
618.001,timerEvent,106.032,13.223,8.019,1.64889,82.2,bangBang,13.27,8.02,0,0.000000,252,54
620.002,timerEvent,2.483,2.014,1.233,1.63342,79.3,bangBang,2.01,1.24,0,0.000000,253,55
622.001,timerEvent,2.483,2.014,1.233,1.63342,79.3,bangBang,2.01,1.24,0,0.000000,254,55
624.001,timerEvent,2.503,2.014,1.243,1.62024,76.7,bangBang,2.01,1.25,0,0.000000,255,55
626.001,timerEvent,2.503,2.014,1.243,1.62024,76.7,bangBang,2.01,1.25,0,0.000000,256,55
628.001,timerEvent,2.503,2.014,1.243,1.62024,76.7,bangBang,2.01,1.25,0,0.000000,257,55
630.002,timerEvent,2.503,2.014,1.243,1.62024,76.7,bangBang,2.01,1.25,0,0.000000,258,55
632.001,timerEvent,2.503,2.014,1.243,1.62024,76.7,bangBang,2.01,1.25,0,0.000000,259,55
634.002,timerEvent,2.503,2.014,1.243,1.62024,76.7,bangBang,2.01,1.25,0,0.000000,260,55
636.001,timerEvent,2.503,2.014,1.243,1.62024,76.7,bangBang,2.01,1.25,0,0.000000,261,55
638.001,timerEvent,2.503,2.014,1.243,1.62024,76.7,bangBang,2.01,1.25,0,0.000000,262,55
640.001,timerEvent,2.511,2.004,1.253,1.59934,72.7,bangBang,2.00,1.26,0,0.000000,263,55
644.002,timerEvent,103.961,13.213,7.868,1.67923,88.1,bangBang,13.26,7.87,0,0.000000,265,57
646.001,timerEvent,2.387,1.984,1.203,1.64951,82.4,bangBang,1.98,1.21,0,0.000000,266,57
648.002,timerEvent,2.463,2.014,1.223,1.64681,81.8,bangBang,2.01,1.23,0,0.000000,267,57
650.001,timerEvent,2.463,2.014,1.223,1.64681,81.8,bangBang,2.01,1.23,0,0.000000,268,57
652.001,timerEvent,2.483,2.014,1.233,1.63342,79.3,bangBang,2.01,1.24,0,0.000000,269,57
654.001,timerEvent,2.483,2.014,1.233,1.63342,79.3,bangBang,2.01,1.24,0,0.000000,270,57
656.001,timerEvent,2.471,2.004,1.233,1.62536,77.7,bangBang,2.00,1.24,0,0.000000,271,57
658.001,timerEvent,2.483,2.014,1.233,1.63342,79.3,bangBang,2.01,1.24,0,0.000000,272,57
660.002,timerEvent,2.483,2.014,1.233,1.63342,79.3,bangBang,2.01,1.24,0,0.000000,273,57
662.001,timerEvent,2.483,2.014,1.233,1.63342,79.3,bangBang,2.01,1.24,0,0.000000,274,57
664.002,timerEvent,2.483,2.014,1.233,1.63342,79.3,bangBang,2.01,1.24,0,0.000000,275,57
666.002,timerEvent,2.483,2.014,1.233,1.63342,79.3,bangBang,2.01,1.24,0,0.000000,276,57
668.001,timerEvent,2.491,2.004,1.243,1.61225,75.2,bangBang,2.00,1.25,0,0.000000,277,57
670.001,timerEvent,2.503,2.014,1.243,1.62024,76.7,bangBang,2.01,1.25,0,0.000000,278,57
672.001,timerEvent,2.503,2.014,1.243,1.62024,76.7,bangBang,2.01,1.25,0,0.000000,279,57
674.002,timerEvent,2.503,2.014,1.243,1.62024,76.7,bangBang,2.01,1.25,0,0.000000,280,57
676.001,timerEvent,2.503,2.014,1.243,1.62024,76.7,bangBang,2.01,1.25,0,0.000000,281,57
678.002,timerEvent,2.503,2.014,1.243,1.62024,76.7,bangBang,2.01,1.25,0,0.000000,282,57
680.001,timerEvent,2.503,2.014,1.243,1.62024,76.7,bangBang,2.01,1.25,0,0.000000,283,57
682.002,timerEvent,2.503,2.014,1.243,1.62024,76.7,bangBang,2.01,1.25,0,0.000000,284,57
684.002,timerEvent,2.503,2.014,1.243,1.62024,76.7,bangBang,2.01,1.25,0,0.000000,285,57
686.001,timerEvent,2.503,2.014,1.243,1.62024,76.7,bangBang,2.01,1.25,0,0.000000,286,57
688.001,timerEvent,2.503,2.014,1.243,1.62024,76.7,bangBang,2.01,1.25,0,0.000000,287,57
690.001,timerEvent,2.524,2.014,1.253,1.60727,74.2,bangBang,2.01,1.26,0,0.000000,288,57
694.002,timerEvent,104.406,13.252,7.878,1.68212,88.6,bangBang,13.30,7.88,0,0.000000,290,59
696.002,timerEvent,2.387,1.984,1.203,1.64951,82.4,bangBang,1.98,1.21,0,0.000000,291,59
698.001,timerEvent,2.463,2.014,1.223,1.64681,81.8,bangBang,2.01,1.23,0,0.000000,292,59
