now,event,power,voltage,current,resistance,temperature,steady-state-count
1080.002,timerEvent,39.86,9.40,4.24,2.217,160.3,0
1082.502,timerEvent,39.86,9.40,4.24,2.217,160.3,0
1085.001,timerEvent,39.86,9.40,4.24,2.217,160.3,0
1087.502,timerEvent,39.86,9.40,4.24,2.217,160.3,0
1090.002,timerEvent,39.76,9.40,4.23,2.222,161.2,0
1092.502,timerEvent,39.90,9.41,4.24,2.219,160.7,0
1095.002,timerEvent,39.90,9.41,4.24,2.219,160.7,0
1097.502,timerEvent,39.90,9.41,4.24,2.219,160.7,0
1100.001,timerEvent,39.90,9.41,4.24,2.219,160.7,0
1102.501,timerEvent,39.90,9.41,4.24,2.219,160.7,0
1105.002,timerEvent,39.90,9.41,4.24,2.219,160.7,0
1107.502,timerEvent,39.90,9.41,4.24,2.219,160.7,0
1110.002,timerEvent,39.90,9.41,4.24,2.219,160.7,0
1112.502,timerEvent,39.80,9.41,4.23,2.225,161.6,0
1115.001,timerEvent,39.80,9.41,4.23,2.225,161.6,0
1117.502,timerEvent,39.80,9.41,4.23,2.225,161.6,0
1120.002,timerEvent,39.90,9.41,4.24,2.219,160.7,0
1122.502,timerEvent,39.80,9.41,4.23,2.225,161.6,0
1125.002,timerEvent,39.80,9.41,4.23,2.225,161.6,0
1127.502,timerEvent,39.80,9.41,4.23,2.225,161.6,0
1130.002,timerEvent,39.90,9.41,4.24,2.219,160.7,0
1132.502,timerEvent,39.90,9.41,4.24,2.219,160.7,0
1135.002,timerEvent,39.90,9.41,4.24,2.219,160.7,0
1137.501,timerEvent,39.90,9.41,4.24,2.219,160.7,0
1140.002,timerEvent,39.80,9.41,4.23,2.225,161.6,0
1142.502,timerEvent,39.80,9.41,4.23,2.225,161.6,0
1145.002,timerEvent,39.80,9.41,4.23,2.225,161.6,0
1147.502,timerEvent,39.80,9.41,4.23,2.225,161.6,0
1150.002,timerEvent,39.71,9.41,4.22,2.230,162.4,0
1152.502,timerEvent,39.85,9.42,4.23,2.227,162.0,0
1155.002,timerEvent,39.80,9.41,4.23,2.225,161.6,0
1157.502,timerEvent,39.80,9.41,4.23,2.225,161.6,0
1160.002,timerEvent,39.80,9.41,4.23,2.225,161.6,0
1162.502,timerEvent,39.80,9.41,4.23,2.225,161.6,0
1165.002,timerEvent,39.80,9.41,4.23,2.225,161.6,0
1167.502,timerEvent,39.80,9.41,4.23,2.225,161.6,0
1170.002,timerEvent,39.90,9.41,4.24,2.219,160.7,0
1172.502,timerEvent,39.90,9.41,4.24,2.219,160.7,0
1175.001,timerEvent,39.90,9.41,4.24,2.219,160.7,0
1177.502,timerEvent,39.90,9.41,4.24,2.219,160.7,0
1180.002,timerEvent,39.90,9.41,4.24,2.219,160.7,0
1182.502,timerEvent,39.90,9.41,4.24,2.219,160.7,0
1185.002,timerEvent,39.90,9.41,4.24,2.219,160.7,0
1187.502,timerEvent,39.90,9.41,4.24,2.219,160.7,0
1190.002,timerEvent,39.90,9.41,4.24,2.219,160.7,0
1192.502,timerEvent,39.90,9.41,4.24,2.219,160.7,0
1195.002,timerEvent,39.90,9.41,4.24,2.219,160.7,0
1197.502,timerEvent,39.80,9.41,4.23,2.225,161.6,0
1200.002,timerEvent,39.80,9.41,4.23,2.225,161.6,0
1202.501,timerEvent,39.80,9.41,4.23,2.225,161.6,0
1205.002,timerEvent,39.80,9.41,4.23,2.225,161.6,0
1207.503,timerEvent,39.80,9.41,4.23,2.225,161.6,0
1210.003,timerEvent,39.71,9.41,4.22,2.230,162.4,0
1212.502,timerEvent,39.89,9.43,4.23,2.229,162.4,0
1215.001,timerEvent,39.89,9.43,4.23,2.229,162.4,0
1217.502,timerEvent,39.85,9.42,4.23,2.227,162.0,0
1220.002,timerEvent,39.71,9.41,4.22,2.230,162.4,0
1222.502,timerEvent,39.85,9.42,4.23,2.227,162.0,0
1225.002,timerEvent,39.71,9.41,4.22,2.230,162.4,0
1227.503,timerEvent,39.89,9.43,4.23,2.229,162.4,0
1230.002,timerEvent,39.89,9.43,4.23,2.229,162.4,0
1232.502,timerEvent,39.85,9.42,4.23,2.227,162.0,0
1235.002,timerEvent,39.71,9.41,4.22,2.230,162.4,0
1237.502,timerEvent,39.85,9.42,4.23,2.227,162.0,0
1240.002,timerEvent,39.71,9.41,4.22,2.230,162.4,0
1242.502,timerEvent,39.85,9.42,4.23,2.227,162.0,0
1245.001,timerEvent,39.71,9.41,4.22,2.230,162.4,0
1247.503,timerEvent,39.85,9.42,4.23,2.227,162.0,0
1250.002,timerEvent,39.71,9.41,4.22,2.230,162.4,0
1252.502,timerEvent,39.85,9.42,4.23,2.227,162.0,0
1255.002,timerEvent,39.71,9.41,4.22,2.230,162.4,0
1257.501,timerEvent,39.85,9.42,4.23,2.227,162.0,0
1260.000,timerEvent,39.71,9.41,4.22,2.230,162.4,0
1262.501,timerEvent,39.89,9.43,4.23,2.229,162.4,0
1265.002,timerEvent,39.89,9.43,4.23,2.229,162.4,0
1267.502,timerEvent,39.89,9.43,4.23,2.229,162.4,0
1270.002,timerEvent,39.85,9.42,4.23,2.227,162.0,0
1272.502,timerEvent,39.71,9.41,4.22,2.230,162.4,0
1275.002,timerEvent,39.89,9.43,4.23,2.229,162.4,0
1277.502,timerEvent,39.85,9.42,4.23,2.227,162.0,0
1280.002,timerEvent,39.71,9.41,4.22,2.230,162.4,0
1282.502,timerEvent,39.89,9.43,4.23,2.229,162.4,0
1285.002,timerEvent,39.85,9.42,4.23,2.227,162.0,0
1287.502,timerEvent,39.71,9.41,4.22,2.230,162.4,0
1290.002,timerEvent,39.85,9.42,4.23,2.227,162.0,0
1292.502,timerEvent,39.71,9.41,4.22,2.230,162.4,0
1295.002,timerEvent,39.85,9.42,4.23,2.227,162.0,0
1297.502,timerEvent,39.71,9.41,4.22,2.230,162.4,0
1300.002,timerEvent,39.89,9.43,4.23,2.229,162.4,0
1302.502,timerEvent,39.85,9.42,4.23,2.227,162.0,0
1305.002,timerEvent,39.71,9.41,4.22,2.230,162.4,0
1307.502,timerEvent,39.89,9.43,4.23,2.229,162.4,0
1310.002,timerEvent,39.89,9.43,4.23,2.229,162.4,0
1312.502,timerEvent,39.85,9.42,4.23,2.227,162.0,0
1315.002,timerEvent,39.71,9.41,4.22,2.230,162.4,0
1317.502,timerEvent,39.89,9.43,4.23,2.229,162.4,0
1320.002,timerEvent,39.85,9.42,4.23,2.227,162.0,0
1322.502,timerEvent,39.71,9.41,4.22,2.230,162.4,0
1325.002,timerEvent,39.85,9.42,4.23,2.227,162.0,0
1327.502,timerEvent,39.71,9.41,4.22,2.230,162.4,0
1330.002,timerEvent,39.89,9.43,4.23,2.229,162.4,0
1332.501,timerEvent,39.85,9.42,4.23,2.227,162.0,0
1335.002,timerEvent,39.71,9.41,4.22,2.230,162.4,0
1337.502,timerEvent,39.89,9.43,4.23,2.229,162.4,0
1340.002,timerEvent,39.89,9.43,4.23,2.229,162.4,0
1342.502,timerEvent,39.85,9.42,4.23,2.227,162.0,0
1345.002,timerEvent,39.71,9.41,4.22,2.230,162.4,0
1347.502,timerEvent,39.85,9.42,4.23,2.227,162.0,0
1350.002,timerEvent,39.71,9.41,4.22,2.230,162.4,0
1352.502,timerEvent,39.89,9.43,4.23,2.229,162.4,0
1355.001,timerEvent,39.85,9.42,4.23,2.227,162.0,0
1357.502,timerEvent,39.71,9.41,4.22,2.230,162.4,0
1360.002,timerEvent,39.85,9.42,4.23,2.227,162.0,0
1362.502,timerEvent,39.71,9.41,4.22,2.230,162.4,0
1365.002,timerEvent,39.85,9.42,4.23,2.227,162.0,0
1367.502,timerEvent,39.71,9.41,4.22,2.230,162.4,0
1370.002,timerEvent,39.85,9.42,4.23,2.227,162.0,0
1372.502,timerEvent,39.71,9.41,4.22,2.230,162.4,0
1375.002,timerEvent,39.85,9.42,4.23,2.227,162.0,0
1377.502,timerEvent,39.71,9.41,4.22,2.230,162.4,0
1380.002,timerEvent,39.89,9.43,4.23,2.229,162.4,0
1382.501,timerEvent,39.85,9.42,4.23,2.227,162.0,0
1385.002,timerEvent,39.71,9.41,4.22,2.230,162.4,0
1387.502,timerEvent,39.85,9.42,4.23,2.227,162.0,0
1390.002,timerEvent,39.71,9.41,4.22,2.230,162.4,0
1392.502,timerEvent,39.89,9.43,4.23,2.229,162.4,0
1395.001,timerEvent,39.85,9.42,4.23,2.227,162.0,0
1397.501,timerEvent,39.71,9.41,4.22,2.230,162.4,0
1400.002,timerEvent,39.85,9.42,4.23,2.227,162.0,0
1402.501,timerEvent,39.71,9.41,4.22,2.230,162.4,0
1405.002,timerEvent,39.79,9.43,4.22,2.235,163.3,0
1407.502,timerEvent,39.93,9.44,4.23,2.232,162.8,0
1410.002,timerEvent,39.79,9.43,4.22,2.235,163.3,0
1412.502,timerEvent,39.93,9.44,4.23,2.232,162.8,0
1415.001,timerEvent,39.75,9.42,4.22,2.232,162.9,0
1417.502,timerEvent,39.79,9.43,4.22,2.235,163.3,0
1420.002,timerEvent,39.93,9.44,4.23,2.232,162.8,0
1422.502,timerEvent,39.85,9.42,4.23,2.227,162.0,0
1425.002,timerEvent,39.71,9.41,4.22,2.230,162.4,0
1427.502,timerEvent,39.85,9.42,4.23,2.227,162.0,0
1430.002,timerEvent,39.71,9.41,4.22,2.230,162.4,0
1432.502,timerEvent,39.75,9.42,4.22,2.232,162.9,0
1435.002,timerEvent,39.75,9.42,4.22,2.232,162.9,0
