now,event,power,voltage,current,resistance,temperature,stage,raw-voltage,raw-current,steady-state-count,filtered-delta,sample-count,transition-count
1008.001,timerEvent,2.566,2.133,1.203,1.77332,103.0,bangBang,2.13,1.21,0,0.000000,39,27
1010.001,timerEvent,2.554,2.123,1.203,1.76507,101.5,bangBang,2.12,1.21,0,0.000000,40,27
1012.002,timerEvent,2.554,2.123,1.203,1.76507,101.5,bangBang,2.12,1.21,0,0.000000,41,27
1014.001,timerEvent,2.554,2.123,1.203,1.76507,101.5,bangBang,2.12,1.21,0,0.000000,42,27
1016.001,timerEvent,2.542,2.113,1.203,1.75682,99.9,bangBang,2.11,1.21,0,0.000000,43,27
1018.002,timerEvent,106.522,13.857,7.687,1.80253,108.5,bangBang,13.91,7.69,0,0.000000,44,28
1020.002,timerEvent,2.590,2.153,1.203,1.78983,106.1,bangBang,2.15,1.21,0,0.000000,45,29
1022.001,timerEvent,2.566,2.133,1.203,1.77332,103.0,bangBang,2.13,1.21,0,0.000000,46,29
1024.002,timerEvent,2.566,2.133,1.203,1.77332,103.0,bangBang,2.13,1.21,0,0.000000,47,29
1026.001,timerEvent,2.554,2.123,1.203,1.76507,101.5,bangBang,2.12,1.21,0,0.000000,48,29
1028.001,timerEvent,2.554,2.123,1.203,1.76507,101.5,bangBang,2.12,1.21,0,0.000000,49,29
1030.001,timerEvent,2.554,2.123,1.203,1.76507,101.5,bangBang,2.12,1.21,0,0.000000,50,29
1032.001,timerEvent,2.542,2.113,1.203,1.75682,99.9,bangBang,2.11,1.21,0,0.000000,51,29
1034.001,timerEvent,106.801,13.857,7.707,1.79783,107.6,bangBang,13.91,7.71,0,0.000000,52,30
1036.002,timerEvent,2.590,2.153,1.203,1.78983,106.1,bangBang,2.15,1.21,0,0.000000,53,31
1038.002,timerEvent,2.566,2.133,1.203,1.77332,103.0,bangBang,2.13,1.21,0,0.000000,54,31
1040.001,timerEvent,2.566,2.133,1.203,1.77332,103.0,bangBang,2.13,1.21,0,0.000000,55,31
1042.002,timerEvent,2.554,2.123,1.203,1.76507,101.5,bangBang,2.12,1.21,0,0.000000,56,31
1044.002,timerEvent,2.554,2.123,1.203,1.76507,101.5,bangBang,2.12,1.21,0,0.000000,57,31
1046.001,timerEvent,2.542,2.113,1.203,1.75682,99.9,bangBang,2.11,1.21,0,0.000000,58,31
1048.001,timerEvent,106.801,13.857,7.707,1.79783,107.6,bangBang,13.91,7.71,0,0.000000,59,32
1050.002,timerEvent,2.590,2.153,1.203,1.78983,106.1,bangBang,2.15,1.21,0,0.000000,60,33
1052.001,timerEvent,2.566,2.133,1.203,1.77332,103.0,bangBang,2.13,1.21,0,0.000000,61,33
1054.002,timerEvent,2.554,2.123,1.203,1.76507,101.5,bangBang,2.12,1.21,0,0.000000,62,33
1056.002,timerEvent,2.554,2.123,1.203,1.76507,101.5,bangBang,2.12,1.21,0,0.000000,63,33
1058.001,timerEvent,2.554,2.123,1.203,1.76507,101.5,bangBang,2.12,1.21,0,0.000000,64,33
1060.001,timerEvent,2.542,2.113,1.203,1.75682,99.9,bangBang,2.11,1.21,0,0.000000,65,33
1062.001,timerEvent,106.738,13.867,7.697,1.80146,108.3,bangBang,13.92,7.70,0,0.000000,66,34
1064.002,timerEvent,2.578,2.143,1.203,1.78158,104.6,bangBang,2.14,1.21,0,0.000000,67,35
1066.001,timerEvent,2.566,2.133,1.203,1.77332,103.0,bangBang,2.13,1.21,0,0.000000,68,35
1068.002,timerEvent,2.566,2.133,1.203,1.77332,103.0,bangBang,2.13,1.21,0,0.000000,69,35
1070.001,timerEvent,2.554,2.123,1.203,1.76507,101.5,bangBang,2.12,1.21,0,0.000000,70,35
1072.002,timerEvent,2.554,2.123,1.203,1.76507,101.5,bangBang,2.12,1.21,0,0.000000,71,35
1074.002,timerEvent,2.554,2.123,1.203,1.76507,101.5,bangBang,2.12,1.21,0,0.000000,72,35
1076.002,timerEvent,2.542,2.113,1.203,1.75682,99.9,bangBang,2.11,1.21,0,0.000000,73,35
1078.001,timerEvent,106.522,13.857,7.687,1.80253,108.5,bangBang,13.91,7.69,0,0.000000,74,36
1080.001,timerEvent,2.578,2.143,1.203,1.78158,104.6,bangBang,2.14,1.21,0,0.000000,75,37
1082.002,timerEvent,2.566,2.133,1.203,1.77332,103.0,bangBang,2.13,1.21,0,0.000000,76,37
1084.001,timerEvent,2.554,2.123,1.203,1.76507,101.5,bangBang,2.12,1.21,0,0.000000,77,37
1086.001,timerEvent,2.554,2.123,1.203,1.76507,101.5,bangBang,2.12,1.21,0,0.000000,78,37
1088.002,timerEvent,2.554,2.123,1.203,1.76507,101.5,bangBang,2.12,1.21,0,0.000000,79,37
1090.002,timerEvent,2.542,2.113,1.203,1.75682,99.9,bangBang,2.11,1.21,0,0.000000,80,37
1092.001,timerEvent,106.383,13.857,7.677,1.80489,108.9,bangBang,13.91,7.68,0,0.000000,81,38
1094.002,timerEvent,2.590,2.153,1.203,1.78983,106.1,bangBang,2.15,1.21,0,0.000000,82,39
1096.001,timerEvent,2.566,2.133,1.203,1.77332,103.0,bangBang,2.13,1.21,0,0.000000,83,39
1098.001,timerEvent,2.554,2.123,1.203,1.76507,101.5,bangBang,2.12,1.21,0,0.000000,84,39
1100.002,timerEvent,2.554,2.123,1.203,1.76507,101.5,bangBang,2.12,1.21,0,0.000000,85,39
1102.001,timerEvent,2.554,2.123,1.203,1.76507,101.5,bangBang,2.12,1.21,0,0.000000,86,39
1104.001,timerEvent,2.554,2.123,1.203,1.76507,101.5,bangBang,2.12,1.21,0,0.000000,87,39
1106.002,timerEvent,2.542,2.113,1.203,1.75682,99.9,bangBang,2.11,1.21,0,0.000000,88,39
1108.002,timerEvent,106.877,13.867,7.707,1.79911,107.8,bangBang,13.92,7.71,0,0.000000,89,40
1110.001,timerEvent,2.590,2.153,1.203,1.78983,106.1,bangBang,2.15,1.21,0,0.000000,90,41
1112.002,timerEvent,2.566,2.133,1.203,1.77332,103.0,bangBang,2.13,1.21,0,0.000000,91,41
1114.001,timerEvent,2.554,2.123,1.203,1.76507,101.5,bangBang,2.12,1.21,0,0.000000,92,41
1116.002,timerEvent,2.554,2.123,1.203,1.76507,101.5,bangBang,2.12,1.21,0,0.000000,93,41
1118.002,timerEvent,2.554,2.123,1.203,1.76507,101.5,bangBang,2.12,1.21,0,0.000000,94,41
1120.001,timerEvent,2.542,2.113,1.203,1.75682,99.9,bangBang,2.11,1.21,0,0.000000,95,41
1122.002,timerEvent,106.661,13.857,7.697,1.80017,108.0,bangBang,13.91,7.70,0,0.000000,96,42
1124.002,timerEvent,2.590,2.153,1.203,1.78983,106.1,bangBang,2.15,1.21,0,0.000000,97,43
1126.001,timerEvent,2.566,2.133,1.203,1.77332,103.0,bangBang,2.13,1.21,0,0.000000,98,43
1128.002,timerEvent,2.566,2.133,1.203,1.77332,103.0,bangBang,2.13,1.21,0,0.000000,99,43
1130.002,timerEvent,2.554,2.123,1.203,1.76507,101.5,bangBang,2.12,1.21,0,0.000000,100,43
1132.001,timerEvent,2.554,2.123,1.203,1.76507,101.5,bangBang,2.12,1.21,0,0.000000,101,43
1134.002,timerEvent,2.554,2.123,1.203,1.76507,101.5,bangBang,2.12,1.21,0,0.000000,102,43
1136.002,timerEvent,2.542,2.113,1.203,1.75682,99.9,bangBang,2.11,1.21,0,0.000000,103,43
1138.001,timerEvent,107.156,13.867,7.728,1.79443,107.0,bangBang,13.92,7.73,0,0.000000,104,44
1140.002,timerEvent,2.578,2.143,1.203,1.78158,104.6,bangBang,2.14,1.21,0,0.000000,105,45
1142.001,timerEvent,2.566,2.133,1.203,1.77332,103.0,bangBang,2.13,1.21,0,0.000000,106,45
1144.001,timerEvent,2.554,2.123,1.203,1.76507,101.5,bangBang,2.12,1.21,0,0.000000,107,45
1146.002,timerEvent,2.554,2.123,1.203,1.76507,101.5,bangBang,2.12,1.21,0,0.000000,108,45
1148.002,timerEvent,2.554,2.123,1.203,1.76507,101.5,bangBang,2.12,1.21,0,0.000000,109,45
1150.001,timerEvent,2.542,2.113,1.203,1.75682,99.9,bangBang,2.11,1.21,0,0.000000,110,45
1152.001,timerEvent,106.522,13.857,7.687,1.80253,108.5,bangBang,13.91,7.69,0,0.000000,111,46
1154.002,timerEvent,2.590,2.153,1.203,1.78983,106.1,bangBang,2.15,1.21,0,0.000000,112,47
1156.001,timerEvent,2.566,2.133,1.203,1.77332,103.0,bangBang,2.13,1.21,0,0.000000,113,47
1158.001,timerEvent,2.554,2.123,1.203,1.76507,101.5,bangBang,2.12,1.21,0,0.000000,114,47
1160.002,timerEvent,2.554,2.123,1.203,1.76507,101.5,bangBang,2.12,1.21,0,0.000000,115,47
1162.002,timerEvent,2.554,2.123,1.203,1.76507,101.5,bangBang,2.12,1.21,0,0.000000,116,47
1164.001,timerEvent,2.554,2.123,1.203,1.76507,101.5,bangBang,2.12,1.21,0,0.000000,117,47
1166.002,timerEvent,2.542,2.113,1.203,1.75682,99.9,bangBang,2.11,1.21,0,0.000000,118,47
1168.002,timerEvent,106.877,13.867,7.707,1.79911,107.8,bangBang,13.92,7.71,0,0.000000,119,48
1170.001,timerEvent,2.590,2.153,1.203,1.78983,106.1,bangBang,2.15,1.21,0,0.000000,120,49
1172.002,timerEvent,2.566,2.133,1.203,1.77332,103.0,bangBang,2.13,1.21,0,0.000000,121,49
1174.001,timerEvent,2.554,2.123,1.203,1.76507,101.5,bangBang,2.12,1.21,0,0.000000,122,49
1176.001,timerEvent,2.554,2.123,1.203,1.76507,101.5,bangBang,2.12,1.21,0,0.000000,123,49
1178.001,timerEvent,2.554,2.123,1.203,1.76507,101.5,bangBang,2.12,1.21,0,0.000000,124,49
1180.002,timerEvent,2.542,2.113,1.203,1.75682,99.9,bangBang,2.11,1.21,0,0.000000,125,49
1182.001,timerEvent,106.877,13.867,7.707,1.79911,107.8,bangBang,13.92,7.71,0,0.000000,126,50
1184.001,timerEvent,2.590,2.153,1.203,1.78983,106.1,bangBang,2.15,1.21,0,0.000000,127,51
1186.002,timerEvent,2.566,2.133,1.203,1.77332,103.0,bangBang,2.13,1.21,0,0.000000,128,51
1188.001,timerEvent,2.554,2.123,1.203,1.76507,101.5,bangBang,2.12,1.21,0,0.000000,129,51
1190.002,timerEvent,2.554,2.123,1.203,1.76507,101.5,bangBang,2.12,1.21,0,0.000000,130,51
1192.001,timerEvent,2.554,2.123,1.203,1.76507,101.5,bangBang,2.12,1.21,0,0.000000,131,51
1194.001,timerEvent,2.554,2.123,1.203,1.76507,101.5,bangBang,2.12,1.21,0,0.000000,132,51
1196.001,timerEvent,2.542,2.113,1.203,1.75682,99.9,bangBang,2.11,1.21,0,0.000000,133,51
1198.002,timerEvent,107.156,13.867,7.728,1.79443,107.0,bangBang,13.92,7.73,0,0.000000,134,52
1200.001,timerEvent,2.578,2.143,1.203,1.78158,104.6,bangBang,2.14,1.21,0,0.000000,135,53
1202.002,timerEvent,2.566,2.133,1.203,1.77332,103.0,bangBang,2.13,1.21,0,0.000000,136,53
1204.002,timerEvent,2.554,2.123,1.203,1.76507,101.5,bangBang,2.12,1.21,0,0.000000,137,53
1206.001,timerEvent,2.554,2.123,1.203,1.76507,101.5,bangBang,2.12,1.21,0,0.000000,138,53
1208.002,timerEvent,2.554,2.123,1.203,1.76507,101.5,bangBang,2.12,1.21,0,0.000000,139,53
1210.002,timerEvent,2.542,2.113,1.203,1.75682,99.9,bangBang,2.11,1.21,0,0.000000,140,53
1212.001,timerEvent,107.156,13.867,7.728,1.79443,107.0,bangBang,13.92,7.73,0,0.000000,141,54
1214.002,timerEvent,2.578,2.143,1.203,1.78158,104.6,bangBang,2.14,1.21,0,0.000000,142,55
1216.002,timerEvent,2.566,2.133,1.203,1.77332,103.0,bangBang,2.13,1.21,0,0.000000,143,55
1218.001,timerEvent,2.554,2.123,1.203,1.76507,101.5,bangBang,2.12,1.21,0,0.000000,144,55
1220.001,timerEvent,2.554,2.123,1.203,1.76507,101.5,bangBang,2.12,1.21,0,0.000000,145,55
1222.002,timerEvent,2.554,2.123,1.203,1.76507,101.5,bangBang,2.12,1.21,0,0.000000,146,55
1224.001,timerEvent,2.542,2.113,1.203,1.75682,99.9,bangBang,2.11,1.21,0,0.000000,147,55
1226.002,timerEvent,106.522,13.857,7.687,1.80253,108.5,bangBang,13.91,7.69,0,0.000000,148,56
1228.002,timerEvent,105.129,13.857,7.587,1.82641,113.0,steady,13.91,7.59,0,0.000000,0,0
1230.001,timerEvent,17.170,5.566,3.085,1.80445,108.8,steady,5.58,3.09,0,-0.021959,0,0
1232.002,timerEvent,16.961,5.516,3.075,1.79412,106.9,steady,5.53,3.08,0,-0.020796,0,0
1234.002,timerEvent,16.961,5.516,3.075,1.79412,106.9,steady,5.53,3.08,0,-0.018716,0,0
1236.001,timerEvent,16.961,5.516,3.075,1.79412,106.9,steady,5.53,3.08,0,-0.016845,0,0
1238.002,timerEvent,17.016,5.516,3.085,1.78830,105.8,steady,5.53,3.09,0,-0.015742,0,0
1240.002,timerEvent,16.930,5.506,3.075,1.79088,106.3,steady,5.52,3.08,0,-0.013910,0,0
1242.001,timerEvent,16.930,5.506,3.075,1.79088,106.3,steady,5.52,3.08,0,-0.012519,0,0
1244.001,timerEvent,16.930,5.506,3.075,1.79088,106.3,steady,5.52,3.08,0,-0.011267,0,0
1246.002,timerEvent,16.930,5.506,3.075,1.79088,106.3,steady,5.52,3.08,0,-0.010140,0,0
1248.001,timerEvent,16.930,5.506,3.075,1.79088,106.3,steady,5.52,3.08,0,-0.009126,0,0
1250.002,timerEvent,16.930,5.506,3.075,1.79088,106.3,steady,5.52,3.08,0,-0.008214,0,0
1252.002,timerEvent,16.930,5.506,3.075,1.79088,106.3,steady,5.52,3.08,0,-0.007392,0,0
1254.002,timerEvent,16.930,5.506,3.075,1.79088,106.3,steady,5.52,3.08,0,-0.006653,0,0
1256.001,timerEvent,16.930,5.506,3.075,1.79088,106.3,steady,5.52,3.08,0,-0.005988,0,0
1258.002,timerEvent,16.930,5.506,3.075,1.79088,106.3,steady,5.52,3.08,0,-0.005389,0,0
1260.002,timerEvent,16.930,5.506,3.075,1.79088,106.3,steady,5.52,3.08,0,-0.004850,0,0
1262.001,timerEvent,16.930,5.506,3.075,1.79088,106.3,steady,5.52,3.08,0,-0.004365,0,0
1264.002,timerEvent,16.930,5.506,3.075,1.79088,106.3,steady,5.52,3.08,0,-0.003929,0,0
1266.002,timerEvent,16.930,5.506,3.075,1.79088,106.3,steady,5.52,3.08,0,-0.003536,0,0
1268.001,timerEvent,16.930,5.506,3.075,1.79088,106.3,steady,5.52,3.08,0,-0.003182,0,0
1270.001,timerEvent,16.930,5.506,3.075,1.79088,106.3,steady,5.52,3.08,0,-0.002864,0,0
1272.002,timerEvent,16.930,5.506,3.075,1.79088,106.3,steady,5.52,3.08,0,-0.002578,0,0
1274.001,timerEvent,16.930,5.506,3.075,1.79088,106.3,steady,5.52,3.08,0,-0.002320,0,0
1276.002,timerEvent,16.930,5.506,3.075,1.79088,106.3,steady,5.52,3.08,0,-0.002088,0,0
1278.002,timerEvent,16.930,5.506,3.075,1.79088,106.3,steady,5.52,3.08,0,-0.001879,0,0
1280.001,timerEvent,16.930,5.506,3.075,1.79088,106.3,steady,5.52,3.08,0,-0.001691,0,0
1282.001,timerEvent,16.930,5.506,3.075,1.79088,106.3,steady,5.52,3.08,0,-0.001522,0,0
1284.002,timerEvent,16.930,5.506,3.075,1.79088,106.3,steady,5.52,3.08,0,-0.001370,0,0
1286.002,timerEvent,16.930,5.506,3.075,1.79088,106.3,steady,5.52,3.08,0,-0.001233,0,0
1288.001,timerEvent,16.930,5.506,3.075,1.79088,106.3,steady,5.52,3.08,0,-0.001110,0,0
1290.002,timerEvent,16.900,5.496,3.075,1.78764,105.7,steady,5.51,3.08,0,-0.001323,0,0
1292.001,timerEvent,16.930,5.506,3.075,1.79088,106.3,steady,5.52,3.08,0,-0.000866,0,0
1294.002,timerEvent,16.930,5.506,3.075,1.79088,106.3,steady,5.52,3.08,0,-0.000780,0,0
1296.001,timerEvent,16.930,5.506,3.075,1.79088,106.3,steady,5.52,3.08,0,-0.000702,0,0
1298.002,timerEvent,16.930,5.506,3.075,1.79088,106.3,steady,5.52,3.08,0,-0.000632,0,0
1300.001,timerEvent,16.930,5.506,3.075,1.79088,106.3,steady,5.52,3.08,0,-0.000568,0,0
1302.002,timerEvent,16.930,5.506,3.075,1.79088,106.3,steady,5.52,3.08,0,-0.000512,0,0
1304.001,timerEvent,16.930,5.506,3.075,1.79088,106.3,steady,5.52,3.08,0,-0.000460,0,0
1306.002,timerEvent,16.930,5.506,3.075,1.79088,106.3,steady,5.52,3.08,0,-0.000414,0,0
1308.001,timerEvent,16.930,5.506,3.075,1.79088,106.3,steady,5.52,3.08,0,-0.000373,0,0
1310.002,timerEvent,16.930,5.506,3.075,1.79088,106.3,steady,5.52,3.08,0,-0.000336,0,0
1312.001,timerEvent,16.930,5.506,3.075,1.79088,106.3,steady,5.52,3.08,0,-0.000302,0,0
1314.002,timerEvent,16.930,5.506,3.075,1.79088,106.3,steady,5.52,3.08,0,-0.000272,0,0
1316.001,timerEvent,16.930,5.506,3.075,1.79088,106.3,steady,5.52,3.08,0,-0.000245,0,0
1318.001,timerEvent,16.930,5.506,3.075,1.79088,106.3,steady,5.52,3.08,0,-0.000220,0,0
1320.002,timerEvent,16.985,5.506,3.085,1.78507,105.2,steady,5.52,3.09,0,-0.000779,0,0
1322.001,timerEvent,16.900,5.496,3.075,1.78764,105.7,steady,5.51,3.08,0,-0.000444,0,0
1324.002,timerEvent,16.930,5.506,3.075,1.79088,106.3,steady,5.52,3.08,1,-0.000076,0,0
1326.002,timerEvent,16.985,5.506,3.085,1.78507,105.2,steady,5.52,3.09,0,-0.000649,0,0
1328.001,timerEvent,16.869,5.486,3.075,1.78440,105.1,steady,5.50,3.08,0,-0.000651,0,0
1330.001,timerEvent,16.900,5.496,3.075,1.78764,105.7,steady,5.51,3.08,0,-0.000262,0,0
1332.002,timerEvent,16.985,5.506,3.085,1.78507,105.2,steady,5.52,3.09,0,-0.000493,0,0
1334.001,timerEvent,16.900,5.496,3.075,1.78764,105.7,steady,5.51,3.08,0,-0.000187,0,0
1336.001,timerEvent,16.985,5.506,3.085,1.78507,105.2,steady,5.52,3.09,0,-0.000425,0,0
1338.002,timerEvent,16.869,5.486,3.075,1.78440,105.1,steady,5.50,3.08,0,-0.000450,0,0
1340.002,timerEvent,16.900,5.496,3.075,1.78764,105.7,steady,5.51,3.08,1,-0.000081,0,0
1342.001,timerEvent,16.985,5.506,3.085,1.78507,105.2,steady,5.52,3.09,0,-0.000329,0,0
1344.001,timerEvent,16.900,5.496,3.075,1.78764,105.7,steady,5.51,3.08,1,-0.000040,0,0
1346.002,timerEvent,16.985,5.506,3.085,1.78507,105.2,steady,5.52,3.09,0,-0.000292,0,0
1348.001,timerEvent,16.900,5.496,3.075,1.78764,105.7,steady,5.51,3.08,1,-0.000006,0,0
1350.001,timerEvent,16.985,5.506,3.085,1.78507,105.2,steady,5.52,3.09,0,-0.000262,0,0
1352.002,timerEvent,16.869,5.486,3.075,1.78440,105.1,steady,5.50,3.08,0,-0.000304,0,0
1354.002,timerEvent,16.900,5.496,3.075,1.78764,105.7,steady,5.51,3.08,1,0.000051,0,0
1356.002,timerEvent,16.985,5.506,3.085,1.78507,105.2,steady,5.52,3.09,0,-0.000211,0,0
1358.002,timerEvent,16.900,5.496,3.075,1.78764,105.7,steady,5.51,3.08,1,0.000067,0,0
1360.001,timerEvent,16.985,5.506,3.085,1.78507,105.2,steady,5.52,3.09,0,-0.000196,0,0
1362.002,timerEvent,16.869,5.486,3.075,1.78440,105.1,steady,5.50,3.08,0,-0.000244,0,0
1364.002,timerEvent,16.869,5.486,3.075,1.78440,105.1,steady,5.50,3.08,0,-0.000220,0,0
1366.001,timerEvent,16.900,5.496,3.075,1.78764,105.7,steady,5.51,3.08,0,0.000126,0,0
1368.002,timerEvent,16.985,5.506,3.085,1.78507,105.2,steady,5.52,3.09,0,-0.000143,0,0
1370.002,timerEvent,16.900,5.496,3.075,1.78764,105.7,steady,5.51,3.08,0,0.000128,0,0
1372.001,timerEvent,16.985,5.506,3.085,1.78507,105.2,steady,5.52,3.09,0,-0.000141,0,0
1374.001,timerEvent,16.869,5.486,3.075,1.78440,105.1,steady,5.50,3.08,0,-0.000195,0,0
1376.002,timerEvent,16.869,5.486,3.075,1.78440,105.1,steady,5.50,3.08,0,-0.000175,0,0
1378.001,timerEvent,16.869,5.486,3.075,1.78440,105.1,steady,5.50,3.08,0,-0.000158,0,0
1380.001,timerEvent,16.869,5.486,3.075,1.78440,105.1,steady,5.50,3.08,0,-0.000142,0,0
1382.002,timerEvent,16.869,5.486,3.075,1.78440,105.1,steady,5.50,3.08,0,-0.000128,0,0
1384.001,timerEvent,16.869,5.486,3.075,1.78440,105.1,steady,5.50,3.08,0,-0.000115,0,0
1386.001,timerEvent,16.869,5.486,3.075,1.78440,105.1,steady,5.50,3.08,0,-0.000103,0,0
1388.001,timerEvent,16.900,5.496,3.075,1.78764,105.7,steady,5.51,3.08,0,0.000231,0,0
1390.001,timerEvent,16.985,5.506,3.085,1.78507,105.2,steady,5.52,3.09,1,-0.000049,0,0
1392.001,timerEvent,16.900,5.496,3.075,1.78764,105.7,steady,5.51,3.08,0,0.000213,0,0
1394.002,timerEvent,16.985,5.506,3.085,1.78507,105.2,steady,5.52,3.09,1,-0.000065,0,0
1396.002,timerEvent,16.869,5.486,3.075,1.78440,105.1,steady,5.50,3.08,2,-0.000126,0,0
1398.001,timerEvent,16.900,5.496,3.075,1.78764,105.7,steady,5.51,3.08,0,0.000210,0,0
1400.002,timerEvent,16.985,5.506,3.085,1.78507,105.2,steady,5.52,3.09,1,-0.000067,0,0
1402.002,timerEvent,16.869,5.486,3.075,1.78440,105.1,steady,5.50,3.08,2,-0.000128,0,0
1404.000,timerEvent,16.869,5.486,3.075,1.78440,105.1,steady,5.50,3.08,3,-0.000115,0,0
1406.001,timerEvent,16.869,5.486,3.075,1.78440,105.1,steady,5.50,3.08,4,-0.000104,0,0
1408.002,timerEvent,16.869,5.486,3.075,1.78440,105.1,steady,5.50,3.08,5,-0.000093,0,0
1410.000,timerEvent,16.869,5.486,3.075,1.78440,105.1,steady,5.50,3.08,6,-0.000084,0,0
1412.002,timerEvent,16.900,5.496,3.075,1.78764,105.7,steady,5.51,3.08,0,0.000248,0,0
1414.002,timerEvent,16.985,5.506,3.085,1.78507,105.2,steady,5.52,3.09,1,-0.000033,0,0
1416.001,timerEvent,16.869,5.486,3.075,1.78440,105.1,steady,5.50,3.08,2,-0.000097,0,0
1418.001,timerEvent,16.869,5.486,3.075,1.78440,105.1,steady,5.50,3.08,3,-0.000087,0,0
1420.002,timerEvent,16.869,5.486,3.075,1.78440,105.1,steady,5.50,3.08,4,-0.000079,0,0
1422.002,timerEvent,16.900,5.496,3.075,1.78764,105.7,steady,5.51,3.08,0,0.000253,0,0
1424.002,timerEvent,16.985,5.506,3.085,1.78507,105.2,steady,5.52,3.09,1,-0.000029,0,0
1426.002,timerEvent,16.869,5.486,3.075,1.78440,105.1,steady,5.50,3.08,2,-0.000093,0,0
1428.001,timerEvent,16.869,5.486,3.075,1.78440,105.1,steady,5.50,3.08,3,-0.000084,0,0
1430.001,timerEvent,16.900,5.496,3.075,1.78764,105.7,steady,5.51,3.08,0,0.000248,0,0
1432.002,timerEvent,16.985,5.506,3.085,1.78507,105.2,steady,5.52,3.09,1,-0.000033,0,0
1434.001,timerEvent,16.869,5.486,3.075,1.78440,105.1,steady,5.50,3.08,2,-0.000097,0,0
1436.002,timerEvent,16.869,5.486,3.075,1.78440,105.1,steady,5.50,3.08,3,-0.000087,0,0
1438.002,timerEvent,16.900,5.496,3.075,1.78764,105.7,steady,5.51,3.08,0,0.000245,0,0
1440.001,timerEvent,16.985,5.506,3.085,1.78507,105.2,steady,5.52,3.09,1,-0.000036,0,0
1442.002,timerEvent,16.900,5.496,3.075,1.78764,105.7,steady,5.51,3.08,0,0.000224,0,0
1444.002,timerEvent,16.985,5.506,3.085,1.78507,105.2,steady,5.52,3.09,1,-0.000055,0,0
1446.001,timerEvent,16.869,5.486,3.075,1.78440,105.1,steady,5.50,3.08,2,-0.000117,0,0
1448.001,timerEvent,16.900,5.496,3.075,1.78764,105.7,steady,5.51,3.08,0,0.000219,0,0
1450.002,timerEvent,16.985,5.506,3.085,1.78507,105.2,steady,5.52,3.09,1,-0.000059,0,0
1452.001,timerEvent,16.869,5.486,3.075,1.78440,105.1,steady,5.50,3.08,2,-0.000121,0,0
1454.002,timerEvent,16.869,5.486,3.075,1.78440,105.1,steady,5.50,3.08,3,-0.000109,0,0
1456.002,timerEvent,16.900,5.496,3.075,1.78764,105.7,steady,5.51,3.08,0,0.000226,0,0
1458.001,timerEvent,16.985,5.506,3.085,1.78507,105.2,steady,5.52,3.09,1,-0.000053,0,0
1460.002,timerEvent,16.955,5.496,3.085,1.78185,104.6,steady,5.51,3.09,0,-0.000371,0,0
1462.002,timerEvent,16.924,5.486,3.085,1.77862,104.0,steady,5.50,3.09,0,-0.000656,0,0
1464.000,timerEvent,16.839,5.477,3.075,1.78116,104.5,steady,5.49,3.08,0,-0.000336,0,0
1466.001,timerEvent,16.924,5.486,3.085,1.77862,104.0,steady,5.50,3.09,0,-0.000557,0,0
1468.002,timerEvent,16.839,5.477,3.075,1.78116,104.5,steady,5.49,3.08,0,-0.000247,0,0
1470.000,timerEvent,16.924,5.486,3.085,1.77862,104.0,steady,5.50,3.09,0,-0.000477,0,0
1472.002,timerEvent,16.839,5.477,3.075,1.78116,104.5,steady,5.49,3.08,0,-0.000175,0,0
1474.002,timerEvent,16.924,5.486,3.085,1.77862,104.0,steady,5.50,3.09,0,-0.000412,0,0
1476.001,timerEvent,16.839,5.477,3.075,1.78116,104.5,steady,5.49,3.08,0,-0.000116,0,0
1478.001,timerEvent,16.924,5.486,3.085,1.77862,104.0,steady,5.50,3.09,0,-0.000359,0,0
1480.002,timerEvent,16.839,5.477,3.075,1.78116,104.5,steady,5.49,3.08,1,-0.000069,0,0
1482.001,timerEvent,16.924,5.486,3.085,1.77862,104.0,steady,5.50,3.09,0,-0.000316,0,0
1484.001,timerEvent,16.839,5.477,3.075,1.78116,104.5,steady,5.49,3.08,1,-0.000030,0,0
1486.002,timerEvent,16.924,5.486,3.085,1.77862,104.0,steady,5.50,3.09,0,-0.000281,0,0
1488.002,timerEvent,16.839,5.477,3.075,1.78116,104.5,steady,5.49,3.08,1,0.000001,0,0
1490.001,timerEvent,16.955,5.496,3.085,1.78185,104.6,steady,5.51,3.09,2,0.000069,0,0
1492.001,timerEvent,16.924,5.486,3.085,1.77862,104.0,steady,5.50,3.09,0,-0.000260,0,0
1494.002,timerEvent,16.839,5.477,3.075,1.78116,104.5,steady,5.49,3.08,1,0.000020,0,0
1496.001,timerEvent,16.924,5.486,3.085,1.77862,104.0,steady,5.50,3.09,0,-0.000236,0,0
1498.002,timerEvent,16.839,5.477,3.075,1.78116,104.5,steady,5.49,3.08,1,0.000042,0,0
1500.002,timerEvent,16.924,5.486,3.085,1.77862,104.0,steady,5.50,3.09,0,-0.000217,0,0
1502.001,timerEvent,16.839,5.477,3.075,1.78116,104.5,steady,5.49,3.08,1,0.000059,0,0
1504.001,timerEvent,16.924,5.486,3.085,1.77862,104.0,steady,5.50,3.09,0,-0.000201,0,0
1506.002,timerEvent,16.839,5.477,3.075,1.78116,104.5,steady,5.49,3.08,1,0.000073,0,0
1508.001,timerEvent,16.955,5.496,3.085,1.78185,104.6,steady,5.51,3.09,2,0.000135,0,0
