now,temperature,device-temperature,back-prediction,forward-prediction,last-update-delay,now-temperature,period,power,predict-temperature,resistance,set-power,then-temperature,tuned-prediction
624.001,113.4,112.8,112.533731234828,109.136648878123,0.544,116.9,1.5,1.566,110.835190056476,2.55428,1,117.34,109.327610817936
625.501,112.9,112.1,111.926956154393,108.578591205065,0.544,117.3,1.5,1.568,110.252773679729,2.55102,1,117.81,108.757135878785
627.001,112.5,111.7,111.632603191194,108.264879083434,0.544,117.8,1.5,1.57,109.948741137314,2.54777,1,118.28,108.452518034962
628.501,112.5,111.3,112.057242873754,108.559886166453,0.544,118.3,1.5,1.57,110.308564520103,2.54777,1,118.75,108.789799508761
630.001,112.1,110.9,111.232039169377,107.877373179885,0.544,118.8,1.5,1.572,109.554706174631,2.54453,155,119.22,108.063538455495
631.501,124,110.8,107.371451813683,105.510919067606,0.544,119.2,1.5,149.534,106.441185440645,2.63235,155,119.69,105.201941672599
633.001,129.7,110.3,93.058805363278,96.3621386843007,0.544,119.7,1.5,152.455,94.7104720237894,2.67382,155,120.16,94.3513218739569
634.501,133.5,110.3,94.3662663983324,98.2663554475191,0.544,120.2,1.5,153.433,96.3163109229258,2.7017,155,120.63,96.0350182667327
636.001,136.5,110.8,96.3730561858383,100.467069972549,0.544,120.6,1.5,153.675,98.4200630791938,2.724,155,121.09,98.1513538028527
637.501,139.5,112.2,99.3301521742723,103.336841699415,0.544,121.1,1.5,153.776,101.333496936844,2.74622,155,121.56,101.028196000372
639,142.7,113.9,102.750757120027,106.587602233121,0.544,121.6,1.5,153.673,104.669179676574,2.7695,1,122.03,104.311592073335
640.501,133,115.1,109.05061108462,111.345930146637,0.544,122,1.5,1.497,110.198270615628,2.69799,1,122.5,109.562684923137
642.001,130.1,116,126.598248175007,123.465436059572,0.544,122.5,1.5,1.494,125.03184211729,2.67738,1,122.97,123.457024038212
643.501,129.2,116.8,127.822057235424,124.069850038359,0.544,123,1.5,1.498,125.945953636892,2.67023,1,123.44,124.270014446979
645.001,128.2,117.6,126.714718133173,123.027787253694,0.544,123.4,1.5,1.502,124.871252693433,2.66312,1,123.91,123.213187646376
646.5,127.2,118,125.713590089539,122.059476439014,0.544,123.9,1.5,1.506,123.886533264276,2.65604,155,124.38,122.240759705066
648,138.6,118,121.324946862977,119.175351721347,0.544,124.4,1.5,150.113,120.250149292162,2.7398,155,124.84,118.86074602894
649.5,143.1,118.6,105.012900271024,108.310558167943,0.544,124.8,1.5,153.079,106.661729219483,2.77217,155,125.31,106.206366870421
651,146.7,119.2,107.26953429991,110.826996832883,0.544,125.3,1.5,153.547,109.048265566396,2.7987,1,125.78,108.613850973393
652.501,137.4,120.1,113.891577318705,115.911165607321,0.544,125.8,1.5,1.479,114.901371463013,2.73098,1,126.25,114.18761610533
654,134.6,121.1,131.209535429977,127.896355859135,0.544,126.3,1.5,1.476,129.552945644556,2.71003,1,126.72,127.917534387608
655.501,133.6,122.1,132.120922373158,128.256442647514,0.544,126.7,1.5,1.48,130.188682510336,2.7027,1,127.19,128.464644728805
657,132.6,122.7,131.119794329525,127.288230118965,0.544,127.2,1.5,1.484,129.204012224245,2.69542,1,127.66,127.49213870301
658.5,131.6,122.9,130.118666285891,126.319998811724,0.544,127.7,1.5,1.488,128.219332548807,2.68817,1,128.13,126.519647082591
660.001,131.1,123.1,130.148953005251,126.204547917716,0.544,128.1,1.5,1.49,128.176750461484,2.68456,155,128.59,126.455167308536
661.501,142.4,123.1,125.107424290427,122.86747538361,0.544,128.6,1.5,150.234,123.987449837019,2.76737,155,129.06,122.556404728569
663,146.6,123.4,108.174882041339,111.460858963716,0.544,129.1,1.5,153.118,109.817870502527,2.79843,155,129.53,109.33612890617
664.501,150.4,123.9,111.179585269428,114.552949037466,0.544,129.5,1.5,153.538,112.866267153447,2.82594,1,130,112.374313934352
666.001,141,125,117.443203033025,119.375867279881,0.544,130,1.5,1.465,118.409535156453,2.7572,1,130.47,117.65592599585
667.5,138.1,126.2,134.607272524077,131.211228491631,0.544,130.5,1.5,1.462,132.909250507854,2.73598,1,130.94,131.236996915775
669.001,137.1,126.9,135.624870525877,131.64503472723,0.544,130.9,1.5,1.466,133.634952626553,2.72851,1,131.41,131.868528906447
670.5,136.1,127.2,134.623742482243,130.676890048876,0.544,131.4,1.5,1.47,132.65031626556,2.72109,1,131.88,130.895972655363
672.001,135.6,127.1,134.654029201603,130.561444855742,0.544,131.9,1.5,1.472,132.607737028673,2.71739,155,132.34,130.831488592144
673.5,146.8,127.7,129.441497581964,127.085097900572,0.544,132.3,1.5,150.121,128.263297741268,2.7994,155,132.81,126.783075950387
675.001,151.3,127.7,113.225202714894,116.25477138153,0.544,132.8,1.5,153.006,114.739987048212,2.83304,155,133.28,114.181320344426
676.5,155.1,127.7,115.880795284232,119.101451289666,0.544,133.3,1.5,153.595,117.491123286949,2.86026,1,133.75,116.940672266952
678.001,145.7,128.9,122.140608532667,123.920983577656,0.544,133.8,1.5,1.447,123.030796055161,2.79167,1,134.22,122.21942039489
679.501,142.3,130.2,138.280933957435,134.908500065302,0.544,134.2,1.5,1.446,136.594717011369,2.76625,1,134.69,134.89984079428
681.001,141.7,130.6,140.654586404788,136.392982694713,0.544,134.7,1.5,1.448,138.52378454975,2.76243,1,135.16,136.679801452266
682.502,140.7,130.9,139.228818678595,135.130099755404,0.544,135.2,1.5,1.452,137.179459216999,2.75482,1,135.63,135.36975356901
684.001,139.7,131.2,138.227690634961,134.162028398474,0.544,135.6,1.5,1.456,136.194859516717,2.74725,1,136.09,134.397145971093
685.501,139.1,131.2,138.051766295703,133.876115324513,0.544,136.1,1.5,1.458,135.963940810108,2.74348,155,136.56,134.151097529612
687.001,150.4,131.3,133.079083666267,130.580830672071,0.544,136.6,1.5,150.309,131.829957169169,2.826,155,137.03,130.302282262802
688.5,154.7,131.4,116.37054664401,119.363842368533,0.544,137,1.5,153.134,117.867194506272,2.85792,155,137.5,117.279264473597
690.001,158.4,131.6,119.060234758564,122.209209869269,0.544,137.5,1.5,153.602,120.634722313917,2.88475,1,137.97,120.049717525653
691.501,148.9,132.8,125.235838361784,126.944053361124,0.544,138,1.5,1.435,126.089945861454,2.81513,1,138.44,125.245008083847
693.001,145.9,133.9,142.309521792713,138.688146693265,0.544,138.4,1.5,1.432,140.498834242989,2.7933,1,138.91,138.738661403826
694.501,144.9,134.6,143.43333085313,139.195590201216,0.544,138.9,1.5,1.436,141.314460527173,2.78552,1,139.38,139.454668275465
696.001,143.8,134.8,142.225991750878,138.057153333553,0.544,139.4,1.5,1.44,140.141572542215,2.77778,155,139.84,138.30042890381
697.501,155.5,134.9,138.462339712703,135.667773997653,0.544,139.8,1.5,150.199,137.065056855178,2.86385,155,140.31,135.454944796769
699.001,159.9,134.9,121.68549176847,124.475339746854,0.544,140.3,1.5,153.148,123.080415757662,2.89604,1,140.78,122.422485417731
700.501,151.1,135.3,128.227186935809,129.626025432976,0.544,140.8,1.5,1.427,128.926606184393,2.83099,1,141.25,128.013824054259
702.001,147.5,136.2,143.274152058368,139.7945207906,0.544,141.3,1.5,1.426,141.534336424484,2.80505,1,141.72,139.788592573845
703.501,147,136.8,146.066437681574,141.596719022699,0.544,141.7,1.5,1.428,143.831578352137,2.80112,1,142.19,141.919077885803
705.001,145.9,137,144.328247838146,140.08980853757,0.544,142.2,1.5,1.432,142.209028187858,2.7933,155,142.66,140.342944549334
706.501,157.7,137.4,140.744225982496,137.84688179976,0.544,142.7,1.5,150.238,139.295553891128,2.87969,155,143.13,137.654132113307
708.001,162,137.3,123.636828667769,126.399950976855,0.544,143.1,1.5,153.362,125.018389822312,2.91127,155,143.59,124.342072593666
709.501,165.4,137.6,125.713429821001,128.737793587216,0.544,143.6,1.5,153.629,127.225611704108,2.93654,1,144.06,126.572925535606
711.001,155.5,138.3,131.430679648686,133.052095040247,0.544,144.1,1.5,1.411,132.241387344467,2.86325,1,144.53,131.338621289702
712.501,152.4,139.4,148.710078995897,144.905407065561,0.544,144.5,1.5,1.408,146.807743030729,2.84091,1,145,144.97638224602
714.001,151.3,140.1,149.733888056314,145.316047384299,0.544,145,1.5,1.412,147.524967720307,2.83286,1,145.47,145.595275090064
715.501,150.2,140.4,148.632760012681,144.251515106091,0.544,145.5,1.5,1.416,146.442137559386,2.82486,1,145.94,144.525340567965
717.001,149.7,140.6,148.769257790659,144.209822126517,0.544,145.9,1.5,1.418,146.489539958588,2.82087,155,146.41,144.545253450192
718.5,161,140.6,143.709755580604,140.860232306833,0.544,146.4,1.5,150.262,142.284993943718,2.90421,155,146.88,140.630126070802
720.001,165.5,140.8,127.383641827281,129.960152692742,0.544,146.9,1.5,153.157,128.671897260011,2.93727,155,147.34,127.940434130298
721.501,169.2,141.3,129.853389037765,132.651566865627,0.544,147.3,1.5,153.627,131.252477951696,2.9643,1,147.81,130.536154589458
723,159.4,142,135.475878215215,136.935224090518,0.544,147.8,1.5,1.397,136.205551152866,2.89209,1,148.28,135.249904780519
724.501,156.3,143,152.614027148615,148.679440362386,0.544,148.3,1.5,1.394,150.6467337555,2.86944,1,148.75,148.76984410797
726.001,155.2,143.3,153.637836209032,149.090019354757,0.544,148.8,1.5,1.398,151.363927781895,2.86123,1,149.22,149.388771483312
727.501,154.1,143.4,152.536708165399,148.025592777373,0.544,149.2,1.5,1.402,150.281150471386,2.85307,155,149.69,148.318777240502
729.001,166,143.8,149.133035432085,145.930045325124,0.544,149.7,1.5,150.251,147.531540378604,2.94068,155,150.16,145.787036651322
730.501,170.1,144,131.536916554431,134.097543209136,0.544,150.2,1.5,153.285,132.817229881784,2.9709,1,150.63,132.053489232481
732.001,160.5,144.1,136.860264315922,138.209586926797,0.544,150.6,1.5,1.393,137.53492562136,2.90043,1,151.09,136.553159780328
733.501,157.4,144.9,153.715155192249,149.743854010611,0.544,151.1,1.5,1.39,151.72950460143,2.8777,1,151.56,149.839845425643
735.001,156.3,145.3,154.738964252666,150.154415135648,0.544,151.6,1.5,1.394,152.446689694157,2.86944,155,152.03,150.458782499686
736.501,168.3,145.4,151.524447654351,148.212733405626,0.544,152,1.5,150.237,149.868590529988,2.95777,155,152.5,148.091856066449
738.001,172.8,145.7,134.689613690278,137.025819462035,0.544,152.5,1.5,153.138,135.857716576156,2.9905,155,152.97,135.038179619238
739.5,176.3,146,136.733204476271,139.365183886758,0.544,153,1.5,153.681,138.049194181515,3.01625,1,153.44,137.259346398406
741,166.3,146.9,142.162246835204,143.4598431632,0.544,153.4,1.5,1.373,142.811044999202,2.9429,1,153.91,141.784801304459
742.501,162.6,147.9,158.283169588806,154.332906670704,0.544,153.9,1.5,1.372,156.308038129755,2.91545,1,154.38,154.391679921456
744,161.4,148.3,159.7378293904,155.015098446297,0.544,154.4,1.5,1.376,157.376463918349,2.90698,1,154.84,155.335406418721
745.501,160.3,148.7,158.742912405384,154.024558420876,0.544,154.8,1.5,1.38,156.38373541313,2.89855,1,155.31,154.349741569923
747.001,159.7,148.9,158.673199124745,153.81247903818,0.544,155.3,1.5,1.382,156.242839081462,2.89436,155,155.78,154.18804255303
748.501,171.2,149.2,154.040545220463,150.796592353073,0.544,155.8,1.5,150.434,152.418568786768,2.97917,155,156.25,150.63528446505
750.001,175.7,149.1,137.559220434639,139.806813845013,0.544,156.3,1.5,153.195,138.683017139826,3.01178,155,156.72,137.830148419439
751.5,179.3,149.4,139.831968190819,142.334418989463,0.544,156.7,1.5,153.69,141.083193590141,3.03853,1,157.19,140.252520099851
753.001,169.3,150.2,145.181257034455,146.379060890903,0.544,157.2,1.5,1.363,145.780158962679,2.9646,1,157.66,144.71847515041
754.501,166.1,151,162.317404460884,158.087209809029,0.544,157.7,1.5,1.36,160.202307134957,2.94118,1,158.13,158.218351076848
756,164.3,151.3,162.003587699689,157.378521628487,0.544,158.1,1.5,1.366,159.691054664088,2.92826,1,158.59,157.650108066013
757.5,163.1,151.6,161.439521455851,156.659742343143,0.544,158.6,1.5,1.37,159.049631899497,2.91971,155,159.06,156.989166321159
759.001,175.2,151.8,158.495588524583,154.923169564768,0.544,159.1,1.5,150.244,156.709379044675,3.00835,155,159.53,154.848060070747
760.5,179.7,151.7,141.589976168299,143.699174957341,0.544,159.5,1.5,153.132,142.64457556282,3.04115,155,160,141.743206681305
762,183.2,151.9,143.633099192199,146.037823224468,0.544,160,1.5,153.685,144.835461208333,3.06682,1,160.47,143.964197263773
763.5,172.9,152.7,148.501558724476,149.675950825997,0.544,160.5,1.5,1.351,149.088754775237,2.99107,1,160.94,148.001281812399
765.001,169,153.7,164.476951711555,160.376738028548,0.544,160.9,1.5,1.35,162.426844870052,2.96296,1,161.41,160.448719277122
766.501,167.8,154,166.144033630386,161.2061409184,0.544,161.4,1.5,1.354,163.675087274393,2.95421,1,161.88,161.561390192775
768,166.7,154.1,165.14911664537,160.215785650548,0.544,161.9,1.5,1.358,162.682451147959,2.94551,155,162.34,160.575636776176
769.5,178.6,154.4,161.73178405568,158.110445648354,0.544,162.3,1.5,150.283,159.921114852017,3.0331,155,162.81,158.031812123416
771.001,183.3,154.4,145.408294945623,147.332419596436,0.544,162.8,1.5,153.077,146.370357271029,3.06767,155,163.28,145.415428970967
772.501,186.8,155,147.225244248362,149.512664903377,0.544,163.3,1.5,153.76,148.36895457587,3.09362,1,163.75,147.456003528978
774.001,175.9,155.6,150.967219025582,152.234770964969,0.544,163.8,1.5,1.341,151.600994995276,3.01349,1,164.22,150.511086432941
775.501,172.7,156,168.92360870087,164.470979565954,0.544,164.2,1.5,1.338,166.697294133412,2.98954,1,164.69,164.63900691669
777.001,171.4,156.7,169.641206702669,164.61430672832,0.544,164.7,1.5,1.342,167.127756715495,2.98063,1,165.16,164.979225461841
778.501,170.2,156.9,168.546289717653,163.527416783025,0.544,165.2,1.5,1.346,166.036853250339,2.97177,155,165.63,163.896217715975
780.001,182.4,157,165.776055715485,161.93288042043,0.544,165.6,1.5,150.3,163.854468067958,3.06122,155,166.09,161.90666162139
781.5,186.7,157.1,148.348640788672,150.297802106619,0.544,166.1,1.5,153.261,149.323221447646,3.09233,155,166.56,148.35232875229
783,190.1,157.2,150.412795860479,152.624689993129,0.544,166.6,1.5,153.69,151.518742926804,3.11779,1,167.03,150.573385766081
784.501,179.6,157.9,155.010712729744,156.026279215821,0.544,167,1.5,1.329,155.518495972783,3.04085,1,167.5,154.364609124987
786.001,176.3,158.6,172.420781773153,167.878799528382,0.544,167.5,1.5,1.326,170.149790650767,3.01659,1,167.97,168.056992190805
787.5,174.5,158.9,172.213176070576,167.243965497338,0.544,168,1.5,1.332,169.728570783957,3.003,155,168.44,167.573107425185
789.001,186.8,159.1,170.161618147868,166.14106373356,0.544,168.4,1.5,150.273,168.151340940714,3.09326,155,168.91,166.150134958057
790.501,191.4,159,153.351163245349,155.050369703259,0.544,168.9,1.5,153.366,154.200766474304,3.12723,1,169.38,153.159681009479
792.001,180.9,159.7,156.562169079338,157.519778269353,0.544,169.4,1.5,1.325,157.040973674345,3.05008,1,169.84,155.868451743664
793.501,177.6,160.2,173.721909816787,169.135833228348,0.544,169.8,1.5,1.322,171.428871522567,3.02572,1,170.31,169.321717706894
795,176.3,160.4,174.545718877204,169.352774884424,0.544,170.3,1.5,1.326,171.949246880814,3.01659,155,170.78,169.746399726322
796.501,188.4,160.7,171.652838271045,167.644310431048,0.544,170.8,1.5,150.406,169.648574351047,3.10489,155,171.25,167.640178647634
798.001,192.7,160.7,154.324499150852,156.079710681968,0.544,171.3,1.5,153.335,155.20210491641,3.13644,155,171.72,154.16307044937
799.501,196.1,160.9,156.389590498875,158.406968812715,0.544,171.7,1.5,153.777,157.398279655795,3.16174,1,172.19,156.385112858833
801,185.4,161.7,160.628894500133,161.51597304531,0.544,172.2,1.5,1.311,161.072433772722,3.08282,1,172.66,159.863586714759
802.501,182,162.3,178.019646910887,173.316435108701,0.544,172.7,1.5,1.308,175.668041009794,3.0581,1,173.13,173.51816021358
804.001,180.1,163,177.71204120831,172.585082214604,0.544,173.1,1.5,1.314,175.148561711457,3.04414,1,173.59,172.937019570258
805.501,178.8,163.2,177.047974964472,171.770021216522,0.544,173.6,1.5,1.318,174.408998090497,3.0349,155,174.06,172.178716233562
807.001,191.1,163.3,174.53196874869,170.36783386064,0.544,174.1,1.5,150.394,172.449901304665,3.12527,155,174.53,170.401091085962
808.5,195.5,163.3,157.238947184083,158.866547512592,0.544,174.5,1.5,153.296,158.052747348337,3.15729,155,175,156.975951613689
810.001,199,163.9,159.407518922731,161.29299633261,0.544,175,1.5,153.734,160.35025762767,3.18273,155,175.5,159.298247870528
811.5,202,164.4,161.80308890344,163.766806945434,0.544,175.5,1.5,153.893,162.784947924437,3.20537,1,176,161.729652578714
813.001,190.6,165.2,165.131008573087,166.071551154037,0.544,176,1.5,1.294,165.601279863562,3.12112,1,176.5,164.372527518955
814.5,187.2,166,183.224261361378,178.343299984648,0.544,176.5,1.5,1.292,180.783780673013,3.09598,1,177,178.577673220712
816.001,185.9,166.2,184.154179204457,178.633655437921,0.544,177,1.5,1.296,181.393917321189,3.08642,1,177.5,179.086775183617
817.501,183.9,166.9,181.409214280594,176.185098918765,0.544,177.5,1.5,1.302,178.797156599679,3.0722,155,178,176.549851933674
819.001,196.5,167,180.085104067741,175.643028655429,0.544,178,1.5,150.315,177.864066361585,3.16454,155,178.5,175.741432584859
820.501,201,167,162.828614354769,164.243381603983,0.544,178.5,1.5,153.433,163.535997979376,3.19763,155,179,162.392301240834
822.001,204.3,167.1,164.470300902367,166.248660469846,0.544,179,1.5,153.794,165.359480686106,3.22188,1,179.5,164.260032739747
823.502,193.2,167.7,168.061204948215,168.814176890999,0.544,179.5,1.5,1.286,168.437690919607,3.14062,1,180,167.163108591925
825.001,189.8,168.1,185.826517448646,180.856320919813,0.544,180,1.5,1.284,183.34141918423,3.11526,1,180.5,181.107520022421
826.501,187.8,168.8,185.312598411495,179.954838284614,0.544,180.5,1.5,1.29,182.633718348055,3.10078,155,181,180.344548450599
828.001,200.2,169,183.592741638272,179.092170869596,0.544,181,1.5,150.412,181.342456253934,3.19155,155,181.5,179.191300006879
829.5,204.9,169.3,166.955020452917,168.170677499719,0.544,181.5,1.5,153.3,167.562848976318,3.22646,155,182,166.36414150831
831,208,169.6,167.955664811493,169.675108183899,0.544,182,1.5,153.882,168.815386497696,3.24906,1,182.5,167.686004567041
832.501,196.6,170,171.153502171079,171.890381267825,0.544,182.5,1.5,1.276,171.521941719452,3.16535,1,183,170.226513906375
834.001,193.1,170.3,189.023126499112,183.971896203033,0.544,183,1.5,1.274,186.497511351072,3.13972,1,183.5,184.234112160937
835.501,191.1,171,188.615418520579,183.14413520264,0.544,183.5,1.5,1.28,185.87977686161,3.125,155,184,183.555564726398
837.001,203.5,171.3,186.881542421076,182.270676266317,0.544,184,1.5,150.48,184.576109343696,3.21637,155,184.5,182.390322327424
838.501,208.3,171.7,170.443133179475,171.515612176696,0.544,184.5,1.5,153.362,170.979372678086,3.25131,155,185,169.738367022884
840.001,211.5,172.1,171.5492440375,173.12077602733,0.544,185,1.5,153.917,172.335010032415,3.2745,1,185.5,171.162165270149
841.5,200,172.9,174.481775470186,175.135320736334,0.544,185.5,1.5,1.266,174.80854810326,3.19048,1,186,173.481188405556
843.001,196.5,173.2,192.425946608197,187.257227018823,0.544,186,1.5,1.264,189.84158681351,3.16456,1,186.5,187.542538909707
844.501,194.5,173.7,192.018238629664,186.429561785903,0.544,186.5,1.5,1.27,189.223900207783,3.14961,155,187,186.863960590315
846.001,206.8,174,190.095386130114,185.402894163184,0.544,187,1.5,150.475,187.749140146649,3.23991,155,187.5,185.533836312901
847.501,211.5,174.1,173.539230850161,174.535539164311,0.544,187.5,1.5,153.352,174.037385007236,3.27488,155,188,172.766808975089
849.001,214.5,174.3,174.328318727353,175.865234195614,0.544,188,1.5,153.97,175.096776461483,3.29675,1,188.5,173.902572626942
850.501,202.8,175,177.065370606894,177.689872138813,0.544,188.5,1.5,1.258,177.377621372854,3.21086,1,189,176.031089801041
852.001,199.2,175.6,195.021991636846,189.792239424591,0.544,189,1.5,1.256,192.407115530719,3.18471,155,189.5,190.085475249886
853.501,211.6,175.7,194.671217106698,189.796231959951,0.544,189.5,1.5,150.606,192.233724533325,3.27533,155,190,189.967153021335
855.001,215.9,176,177.479060801255,178.464014240363,0.544,190,1.5,153.474,177.971537520809,3.3074,1,190.5,176.676653094962
856.501,204.9,176.6,180.069455301172,180.379441085726,0.544,190.5,1.5,1.252,180.224448193449,3.22632,1,191,178.813866958902
858.001,200.6,177.1,195.679846822067,190.62969286486,0.544,191,1.5,1.252,193.154769843463,3.19489,155,191.5,190.856743703932
859.501,213.3,177.3,196.540379669698,191.508022029005,0.544,191.5,1.5,150.431,194.024200849351,3.288,155,192,191.724487055989
861.001,217.6,177.7,179.200733527576,180.123061113098,0.544,192,1.5,153.453,179.661897320337,3.31961,155,192.5,178.347934595741
862.501,220.8,178.2,180.850002082822,182.105394257587,0.544,192.5,1.5,153.861,181.477698170204,3.34316,1,193,180.204479085534
864.001,209.2,178.6,183.604098307205,183.973969765761,0.544,193,1.5,1.24,183.789034036483,3.2577,1,193.5,182.36795327178
865.501,204.8,179.3,199.77701989435,194.613100967848,0.544,193.5,1.5,1.24,197.195060431099,3.22581,1,194,194.859460369843
867.001,203.4,179.6,201.562632713078,195.468616431285,0.544,194,1.5,1.244,198.515624572182,3.21543,155,194.5,196.031493641903
868.5,215.6,180.1,198.897558855316,193.933392597497,0.544,194.5,1.5,150.593,196.415475726407,3.30519,155,195,194.114229654608
870.001,220.2,180.4,182.139104458904,182.870647349514,0.544,195,1.5,153.251,182.504875904209,3.33875,155,195.5,181.146027794848
871.5,223.4,181.1,183.458799319107,184.623355005188,0.544,195.5,1.5,153.927,184.041077162147,3.3624,1,196,182.739955220703
873,211.3,181.2,185.258037877392,185.717024402293,0.544,196,1.5,1.234,185.487531139842,3.27362,1,196.5,184.070876074925
874.5,207.7,182,203.528759898649,198.002224455242,0.544,196.5,1.5,1.232,200.765492176945,3.24675,1,197,198.357242355347
876.001,205.5,182.3,202.814840861498,196.908310078935,0.544,197,1.5,1.238,199.861575470216,3.23102,155,197.5,197.399588115877
877.501,218.3,182.8,201.997388871897,196.748680945528,0.544,197.5,1.5,150.505,199.373034908712,3.32491,155,198,197.013891213649
879.001,222.6,183,184.201432914629,184.952769378015,0.544,198,1.5,153.407,184.577101146322,3.35601,155,198.5,183.209987661828
880.501,225.9,183.3,186.049954003331,187.09948900533,0.544,198.5,1.5,153.922,186.57472150433,3.38026,155,199,185.242423258608
882,228.6,183.8,188.032875556419,189.202674921954,0.544,199,1.5,154.073,188.617775239186,3.40068,1,199.5,187.293053962953
883.501,216.5,184,190.354955210463,190.640901041455,0.544,199.5,1.5,1.22,190.497928125959,3.31137,1,200,189.028455495646
885,212,184.6,206.876449053901,201.492406051053,0.544,200,1.5,1.22,204.184427552477,3.27869,1,200.5,201.781968466283
886.5,210.6,185,208.768272931247,202.421059654505,0.544,200.5,1.5,1.224,205.594666292876,3.26797,155,201,203.038590330993
888,222.9,185.2,206.259463712211,201.014253678873,0.544,201,1.5,150.75,203.636858695542,3.35821,155,201.5,201.258135893633
889.501,227.3,185.3,189.000559859227,189.559370766872,0.544,201.5,1.5,153.307,189.279965313049,3.39084,155,202,187.858482211539
891.001,230.4,185.8,190.329965721429,191.291408714994,0.544,202,1.5,154.021,190.810687218211,3.41373,1,202.5,189.44276195996
892.501,218.7,186.2,192.986196204367,193.064254130225,0.544,202.5,1.5,1.214,193.025225167296,3.32781,1,203,191.511085755824
894,214.2,186.6,209.078141119352,203.616374108816,0.544,203,1.5,1.214,206.347257614084,3.29489,1,203.5,203.923094322895
895.501,212.8,186.9,210.969964996697,204.544884472952,0.544,203.5,1.5,1.218,207.757424734825,3.28407,155,204,205.179752088494
897.001,224.8,187,207.888295324097,202.67395615914,0.544,204,1.5,150.792,205.281125741618,3.37221,155,204.5,202.899588903023
898.501,229.4,187.6,191.28963448136,191.715905504539,0.544,204.5,1.5,153.413,191.50276999295,3.40635,155,205,190.049560322329
900.001,232.5,187.9,192.42074208465,193.311617362627,0.544,205,1.5,154.012,192.866179723638,3.42883,155,205.5,191.476987780553
901.501,235.1,188.2,194.414583902513,195.394961732755,0.544,205.5,1.5,154.089,194.904772817634,3.44802,1,206,193.51902803337
903.001,223.3,188.9,197.402653866827,197.357226516496,0.544,206,1.5,1.202,197.379940191661,3.3612,1,206.5,195.825324642157
904.501,218.7,189.1,213.475314191635,207.886500593014,0.544,206.5,1.5,1.202,210.680907392324,3.32779,155,207,208.218309146365
906.001,231,189.4,213.781267381626,208.270392659201,0.544,207,1.5,150.751,211.025830020414,3.41816,155,207.5,208.573670680579
907.501,235.3,189.9,196.839427364198,197.165933749771,0.544,207.5,1.5,153.612,197.002680556984,3.44972,155,208,195.506720685663
909.001,238.2,190.6,197.889764401668,198.651977612549,0.544,208,1.5,154.002,198.270871007108,3.47095,1,208.5,196.83531743268
910.501,225.6,191,199.062408482447,199.188765262595,0.544,208.5,1.5,1.196,199.125586872521,3.37815,1,209,197.588785935609
912,221.8,191.6,217.427054195933,211.466009983002,0.544,209,1.5,1.194,214.446532089468,3.35008,1,209.5,211.911254727302
913.501,219.5,191.8,216.7193462174,210.349866408492,0.544,209.5,1.5,1.2,213.534606312946,3.33333,155,210,210.940647207567
915.001,231.9,192,215.187335265299,209.59744915688,0.544,210,1.5,150.747,212.392392211089,3.42427,155,210.5,209.922372832796
916.501,236.4,192,198.189823190291,198.404390976154,0.544,210.5,1.5,153.403,198.297107083222,3.45744,155,211,196.77776442862
918.001,239.5,192.6,199.425000073353,200.071544003291,0.544,211,1.5,153.994,199.748272038322,3.48016,1,211.5,198.287971289223
919.5,227.1,193,200.776367747141,200.784691193893,0.544,211.5,1.5,1.192,200.780529470517,3.38954,1,212,199.217832696111
921.001,223.3,193.4,218.928182239567,212.913347739649,0.544,212,1.5,1.19,215.920764989608,3.36134,155,212.5,213.371280734995
922.501,235.3,193.6,217.922708084691,212.358543955895,0.544,212.5,1.5,150.977,215.140626020293,3.44921,155,213,212.663194934615
924,239.8,193.7,201.549943839722,201.654502731604,0.544,213,1.5,153.494,201.602223285663,3.48245,1,213.5,200.050372607748
925.5,227.9,194.1,202.322120488199,202.122124471128,0.544,213.5,1.5,1.19,202.222122479663,3.39527,155,214,200.620848108096
927.001,238.3,194.3,216.266868522893,211.240306021742,0.544,214,1.5,151.453,213.753587272317,3.47161,1,214.5,211.364019021621
928.501,227.9,194.8,208.185884292579,207.30698137602,0.544,214.5,1.5,1.19,207.746432834299,3.39527,155,215,206.016436168008
930.001,238.2,195.1,214.035309751374,209.117788106519,0.544,215,1.5,151.476,211.576548928946,3.47109,1,215,209.212746979924
931.501,227.9,195.4,209.403623107513,208.453174967369,0.544,215,1.5,1.19,208.928399037441,3.39527,1,215,207.18231078506
933.001,224.1,195.9,219.728746261384,213.685179631882,0.544,215,1.5,1.188,216.706962946633,3.367,155,215,214.149940668827
934.5,236.5,195.9,219.524830384579,213.778514122551,0.544,215,1.5,150.701,216.651672253565,3.45857,155,215,214.140318786179
936.001,240.9,196.2,202.565310751759,202.659223518862,0.544,215,1.5,153.531,202.612267135311,3.49065,1,215,201.054091141372
937.5,229.5,196.4,204.341310510721,203.92636744793,0.544,215,1.5,1.186,204.133838979325,3.40678,1,215,202.490917105631
939,224.8,197,219.473615307552,213.699293172268,0.544,215,1.5,1.186,216.58645423991,3.37268,1,215,214.07107847915
940.501,223.3,197,221.371650243516,214.604142820237,0.544,215,1.5,1.19,217.987896531876,3.36134,1,215,215.315123507257
942.001,221.8,197,219.870522199882,213.156976293404,0.544,215,1.5,1.194,216.513749246643,3.35008,1,215,213.855060274378
